"date";"Date PC";"Time Julian";"temperature";"conductivite";"salinite";"oxygene";"o2";"ph";"fluorimetrie";"turbidite"
"2011-02-18 10:01:00";"40592.4";"49.4174";"27.6758";"5.75594";"36.185";"4.22669";"93.9095";"8.474";"0.1319";"1.1009"
"2011-02-18 11:01:00";"40592.5";"49.4591";"27.7282";"5.76146";"36.1836";"4.29305";"95.465";"8.505";"0.1472";"1.0494"
"2011-02-18 12:01:00";"40592.5";"49.5007";"27.7182";"5.7608";"36.1866";"4.24145";"94.3038";"8.5";"0.1807";"0.9647"
"2011-02-18 13:01:00";"40592.5";"49.5424";"27.6986";"5.75991";"36.1955";"4.23561";"94.1483";"8.504";"0.1647";"0.9475"
"2011-02-18 14:01:00";"40592.6";"49.5841";"27.695";"5.75979";"36.1973";"4.23582";"94.1485";"8.503";"0.1861";"0.9364"
"2011-02-18 15:01:00";"40592.6";"49.6257";"27.6904";"5.75921";"36.1968";"4.25107";"94.4799";"8.506";"0.1868";"0.9433"
"2011-02-18 16:01:00";"40592.7";"49.6674";"27.6925";"5.75955";"36.1977";"4.24939";"94.4465";"8.503";"0.2097";"1.0009"
"2011-02-18 17:01:00";"40592.7";"49.7091";"27.7259";"5.76352";"36.2";"4.26719";"94.8951";"8.494";"0.1861";"1.0112"
"2011-02-18 18:01:00";"40592.8";"49.7507";"27.7966";"5.76972";"36.1893";"4.26503";"94.9513";"8.487";"0.1823";"0.9937"
"2011-02-18 19:01:00";"40592.8";"49.7924";"27.7108";"5.76177";"36.1992";"4.24684";"94.4188";"8.487";"0.1319";"0.9792"
"2011-02-18 20:01:00";"40592.8";"49.8341";"27.8145";"5.77208";"36.1922";"4.26373";"94.9515";"8.484";"0.1754";"1.0494"
"2011-02-18 21:01:00";"40592.9";"49.8757";"27.7834";"5.76853";"36.1911";"4.1621";"92.6406";"8.468";"0.1998";"1.0925"
"2011-02-18 22:01:00";"40592.9";"49.9174";"27.7334";"5.76226";"36.1852";"4.15938";"92.5014";"8.463";"0.1952";"1.0642"
"2011-02-18 23:01:00";"40593";"49.9591";"27.7194";"5.76119";"36.1885";"4.18114";"92.9656";"8.465";"0.1746";"1.0738"
"2011-02-19 00:01:00";"40593";"50.0007";"27.6872";"5.75807";"36.1912";"4.15521";"92.3419";"8.464";"0.1731";"1.0879"
"2011-02-19 01:01:00";"40593";"50.0424";"27.6857";"5.7584";"36.1947";"4.16488";"92.5563";"8.463";"0.1502";"1.0372"
"2011-02-19 02:01:00";"40593.1";"50.0841";"27.621";"5.75124";"36.1939";"4.15902";"92.3277";"8.463";"0.1548";"1.0677"
"2011-02-19 03:01:00";"40593.1";"50.1257";"27.5517";"5.74357";"36.193";"4.15306";"92.0904";"8.46";"0.1449";"1.06"
"2011-02-19 04:01:00";"40593.2";"50.1674";"27.5844";"5.74775";"36.1974";"4.1472";"92.012";"8.47";"0.1312";"1.0681"
"2011-02-19 05:01:00";"40593.2";"50.2091";"27.6044";"5.75025";"36.1997";"4.14511";"91.9969";"8.467";"0.1334";"1.0711"
"2011-02-19 06:01:00";"40593.2";"50.2507";"27.6531";"5.75596";"36.2026";"4.22364";"93.8163";"8.475";"0.1617";"0.9788"
"2011-02-19 07:01:00";"40593.3";"50.2924";"27.624";"5.75286";"36.2031";"4.19492";"93.134";"8.48";"0.1899";"1.0288"
"2011-02-19 08:01:00";"40593.3";"50.3341";"27.614";"5.75176";"36.203";"4.20365";"93.3125";"8.486";"0.1601";"0.9818"
"2011-02-19 09:01:00";"40593.4";"50.3757";"27.5802";"5.74827";"36.2044";"4.19101";"92.9811";"8.508";"0.1739";"0.9837"
"2011-02-19 10:01:00";"40593.4";"50.4174";"27.5867";"5.749";"36.2046";"4.21623";"93.5508";"8.501";"0.1769";"1.0455"
"2011-02-19 11:01:00";"40593.5";"50.4591";"27.6355";"5.75435";"36.2048";"4.3101";"95.7102";"8.518";"0.1769";"1.0307"
"2011-02-19 12:01:00";"40593.5";"50.5007";"27.6444";"5.7552";"36.2039";"4.25419";"94.482";"8.522";"0.1365";"0.9136"
"2011-02-19 13:01:00";"40593.5";"50.5424";"27.6493";"5.75594";"36.2054";"4.25454";"94.4981";"8.521";"0.1655";"0.9185"
"2011-02-19 14:01:00";"40593.6";"50.5841";"27.6492";"5.75588";"36.2051";"4.24818";"94.3565";"8.519";"0.1853";"0.909"
"2011-02-19 15:01:00";"40593.6";"50.6257";"27.6425";"5.75495";"36.2036";"4.25099";"94.4079";"8.519";"0.1853";"0.9166"
"2011-02-19 16:01:00";"40593.7";"50.6674";"27.6423";"5.75487";"36.2032";"4.26512";"94.7212";"8.511";"0.1624";"0.9319"
"2011-02-19 17:01:00";"40593.7";"50.7091";"27.6644";"5.75753";"36.205";"4.27708";"95.022";"8.51";"0.1762";"0.9994"
"2011-02-19 18:01:00";"40593.8";"50.7507";"27.7669";"5.76912";"36.2079";"4.30674";"95.8433";"8.5";"0.1769";"0.9475"
"2011-02-19 19:01:00";"40593.8";"50.7924";"27.7002";"5.76148";"36.2054";"4.27857";"95.1111";"8.492";"0.1502";"0.954"
"2011-02-19 20:01:00";"40593.8";"50.8341";"27.7231";"5.76392";"36.205";"4.27876";"95.1507";"8.487";"0.1411";"0.9902"
"2011-02-19 21:01:00";"40593.9";"50.8757";"27.8287";"5.77492";"36.2013";"4.20784";"93.7336";"8.486";"0.1716";"1.0433"
"2011-02-19 22:01:00";"40593.9";"50.9174";"27.7747";"5.76867";"36.1988";"4.25028";"94.594";"8.474";"0.1754";"1.0444"
"2011-02-19 23:01:00";"40594";"50.9591";"27.7231";"5.76485";"36.2115";"4.03192";"89.6648";"8.464";"0.1495";"1.0532"
"2011-02-20 00:01:00";"40594";"51.0007";"27.703";"5.7626";"36.2111";"3.97626";"88.3977";"8.459";"0.1365";"1.0879"
"2011-02-20 01:01:00";"40594";"51.0424";"27.7009";"5.76158";"36.2055";"4.1594";"92.4631";"8.462";"0.1601";"1.1581"
"2011-02-20 02:01:00";"40594.1";"51.0841";"27.6687";"5.75818";"36.2063";"4.1693";"92.6347";"8.464";"0.1533";"1.0146"
"2011-02-20 03:01:00";"40594.1";"51.1257";"27.6671";"5.75809";"36.2069";"4.15597";"92.3363";"8.471";"0.1647";"1.0532"
"2011-02-20 04:01:00";"40594.2";"51.1674";"27.6591";"5.7572";"36.2068";"4.1393";"91.954";"8.466";"0.1411";"1.0669"
"2011-02-20 05:01:00";"40594.2";"51.2091";"27.6555";"5.75691";"36.2075";"4.18607";"92.9877";"8.486";"0.1426";"1.0093"
"2011-02-20 06:01:00";"40594.2";"51.2507";"27.6569";"5.7571";"36.2078";"4.19704";"93.2339";"8.477";"0.1235";"0.9788"
"2011-02-20 07:01:00";"40594.3";"51.2924";"27.5989";"5.75101";"36.2093";"4.07978";"90.5437";"8.475";"0.1327";"1.0253"
"2011-02-20 08:01:00";"40594.3";"51.3341";"27.6049";"5.75173";"36.2099";"4.10485";"91.1093";"8.494";"0.1609";"1.0223"
"2011-02-20 09:01:00";"40594.4";"51.3757";"27.6315";"5.75443";"36.2084";"4.16317";"92.4433";"8.497";"0.1479";"0.9811"
"2011-02-20 10:01:00";"40594.4";"51.4174";"27.6376";"5.75528";"36.2098";"4.17041";"92.6139";"8.507";"0.1533";"0.9902"
"2011-02-20 11:01:00";"40594.5";"51.4591";"27.6507";"5.75655";"36.2086";"4.1976";"93.2373";"8.518";"0.1632";"0.9788"
"2011-02-20 12:01:00";"40594.5";"51.5007";"27.6441";"5.75545";"36.2059";"4.2335";"94.0232";"8.508";"0.1533";"0.9242"
"2011-02-20 13:01:00";"40594.5";"51.5424";"27.6513";"5.75616";"36.2054";"4.24601";"94.3117";"8.518";"0.1746";"0.9113"
"2011-02-20 14:01:00";"40594.6";"51.5841";"27.6489";"5.75592";"36.2056";"4.24697";"94.3295";"8.52";"0.1785";"0.9235"
"2011-02-20 15:01:00";"40594.6";"51.6257";"27.6416";"5.75518";"36.2059";"4.25548";"94.5073";"8.515";"0.1731";"0.9078"
"2011-02-20 16:01:00";"40594.7";"51.6674";"27.6366";"5.7547";"36.2064";"4.23587";"94.0643";"8.507";"0.2174";"0.9204"
"2011-02-20 17:01:00";"40594.7";"51.7091";"27.6436";"5.75549";"36.2066";"4.25764";"94.5587";"8.505";"0.1495";"0.9372"
"2011-02-20 18:01:00";"40594.8";"51.7507";"27.7132";"5.76361";"36.2104";"4.28707";"95.323";"8.502";"0.1579";"0.9498"
"2011-02-20 19:01:00";"40594.8";"51.7924";"27.7274";"5.76545";"36.2125";"4.30387";"95.7199";"8.499";"0.1312";"0.9673"
"2011-02-20 20:01:00";"40594.8";"51.8341";"27.7487";"5.76787";"36.2131";"4.32278";"96.1743";"8.502";"0.1365";"0.9712"
"2011-02-20 21:01:00";"40594.9";"51.8757";"27.7446";"5.76741";"36.2131";"4.3152";"95.9992";"8.497";"0.1296";"1.0093"
"2011-02-20 22:01:00";"40594.9";"51.9174";"27.7287";"5.76572";"36.2134";"4.30495";"95.7464";"8.499";"0.125";"0.9933"
"2011-02-20 23:01:00";"40595";"51.9591";"27.6399";"5.75683";"36.219";"4.17764";"92.7828";"8.487";"0.125";"1.0604"
"2011-02-21 00:01:00";"40595";"52.0007";"27.6351";"5.756";"36.2168";"4.16647";"92.5262";"8.484";"0.1624";"1.2226"
"2011-02-21 01:01:00";"40595";"52.0424";"27.6359";"5.7558";"36.2148";"4.1704";"92.6138";"8.479";"0.1739";"1.1089"
"2011-02-21 02:01:00";"40595.1";"52.0841";"27.6226";"5.75447";"36.2156";"4.15148";"92.174";"8.475";"0.1655";"1.0871"
"2011-02-21 03:01:00";"40595.1";"52.1257";"27.6425";"5.75619";"36.2124";"4.19443";"93.1564";"8.476";"0.151";"1.1161"
"2011-02-21 04:01:00";"40595.2";"52.1674";"27.6401";"5.75592";"36.2124";"4.20976";"93.493";"8.487";"0.1472";"1.041"
"2011-02-21 05:01:00";"40595.2";"52.2091";"27.5968";"5.7513";"36.213";"4.17594";"92.6766";"8.474";"0.1243";"1.1279"
"2011-02-21 06:01:00";"40595.2";"52.2507";"27.6419";"5.75592";"36.211";"4.21904";"93.7013";"8.483";"0.164";"1.028"
"2011-02-21 07:01:00";"40595.3";"52.2924";"27.6399";"5.75569";"36.2109";"4.23299";"94.0077";"8.494";"0.1395";"0.9563"
"2011-02-21 08:01:00";"40595.3";"52.3341";"27.6403";"5.75582";"36.2115";"4.2237";"93.8026";"8.509";"0.1952";"0.9586"
"2011-02-21 09:01:00";"40595.4";"52.3757";"27.6241";"5.75405";"36.2115";"4.20028";"93.2576";"8.507";"0.1601";"0.9864"
"2011-02-21 10:01:00";"40595.4";"52.4174";"27.6331";"5.75501";"36.2114";"4.23835";"94.1166";"8.517";"0.1868";"0.9593"
"2011-02-21 11:01:00";"40595.5";"52.4591";"27.6353";"5.75528";"36.2115";"4.24372";"94.2394";"8.52";"0.1746";"0.9666"
"2011-02-21 12:01:00";"40595.5";"52.5007";"27.6275";"5.75431";"36.2107";"4.24754";"94.3117";"8.524";"0.1495";"0.9322"
"2011-02-21 13:01:00";"40595.5";"52.5424";"27.6356";"5.75511";"36.2101";"4.24278";"94.2182";"8.531";"0.1769";"0.9288"
"2011-02-21 14:01:00";"40595.6";"52.5841";"27.6274";"5.75447";"36.2119";"4.25172";"94.4051";"8.533";"0.1624";"0.9429"
"2011-02-21 15:01:00";"40595.6";"52.6257";"27.6265";"5.75431";"36.2115";"4.25193";"94.408";"8.52";"0.2136";"0.9452"
"2011-02-21 16:01:00";"40595.7";"52.6674";"27.6324";"5.75501";"36.2118";"4.25286";"94.438";"8.521";"0.1914";"0.9414"
"2011-02-21 17:01:00";"40595.7";"52.7091";"27.6341";"5.75522";"36.212";"4.25871";"94.5706";"8.507";"0.2036";"0.9612"
"2011-02-21 18:01:00";"40595.8";"52.7507";"27.6711";"5.75958";"36.2143";"4.2753";"94.998";"8.504";"0.1876";"0.9803"
"2011-02-21 19:01:00";"40595.8";"52.7924";"27.6497";"5.75704";"36.2128";"4.26041";"94.6332";"8.504";"0.1327";"0.9952"
"2011-02-21 20:01:00";"40595.8";"52.8341";"27.6501";"5.75735";"36.2148";"4.27338";"94.9228";"8.501";"0.1365";"0.9979"
"2011-02-21 21:01:00";"40595.9";"52.8757";"27.6511";"5.75749";"36.215";"4.26854";"94.8171";"8.503";"0.1212";"1.0005"
"2011-02-21 22:01:00";"40595.9";"52.9174";"27.6497";"5.75732";"36.2149";"4.24844";"94.3682";"8.496";"0.1319";"1.0333"
"2011-02-21 23:01:00";"40596";"52.9591";"27.63";"5.75511";"36.2145";"4.25622";"94.5104";"8.499";"0.1395";"1.0166"
"2011-02-22 00:01:00";"40596";"53.0007";"27.61";"5.7529";"36.2143";"4.25423";"94.4351";"8.492";"0.1212";"0.9857"
"2011-02-22 01:01:00";"40596";"53.0424";"27.6009";"5.75252";"36.2186";"4.20902";"93.4199";"8.489";"0.312";"1.1649"
"2011-02-22 02:01:00";"40596.1";"53.0841";"27.6107";"5.75374";"36.2196";"4.18678";"92.9417";"8.484";"0.1632";"1.1222"
"2011-02-22 03:01:00";"40596.1";"53.1257";"27.5776";"5.75031";"36.2209";"4.1585";"92.2644";"8.478";"0.1884";"1.1005"
"2011-02-22 04:01:00";"40596.2";"53.1674";"27.613";"5.75386";"36.2187";"4.19103";"93.039";"8.469";"0.1754";"1.086"
"2011-02-22 05:01:00";"40596.2";"53.2091";"27.6322";"5.75559";"36.2161";"4.24387";"94.2403";"8.482";"0.1533";"1.0085"
"2011-02-22 06:01:00";"40596.2";"53.2507";"27.6322";"5.75569";"36.2169";"4.19686";"93.1969";"8.481";"0.1754";"1.0509"
"2011-02-22 07:01:00";"40596.3";"53.2924";"27.6339";"5.75578";"36.2162";"4.2238";"93.7973";"8.489";"0.164";"1.0394"
"2011-02-22 08:01:00";"40596.3";"53.3341";"27.6331";"5.75568";"36.2161";"4.22709";"93.8691";"8.516";"0.1479";"1.0158"
"2011-02-22 09:01:00";"40596.4";"53.3757";"27.6344";"5.75592";"36.2168";"4.23146";"93.9685";"8.518";"0.1739";"1.0154"
"2011-02-22 10:01:00";"40596.4";"53.4174";"27.637";"5.75598";"36.2153";"4.24691";"94.3148";"8.52";"0.1678";"1.0089"
"2011-02-22 11:01:00";"40596.5";"53.4591";"27.6393";"5.75626";"36.2154";"4.24795";"94.3417";"8.527";"0.164";"0.996"
"2011-02-22 12:01:00";"40596.5";"53.5007";"27.6411";"5.7565";"36.2157";"4.23398";"94.0343";"8.526";"0.1556";"1.0135"
"2011-02-22 13:01:00";"40596.5";"53.5424";"27.6359";"5.75584";"36.2151";"4.24577";"94.2877";"8.504";"0.164";"0.9963"
"2011-02-22 14:01:00";"40596.6";"53.5841";"27.6483";"5.7572";"36.2151";"4.25669";"94.5495";"8.507";"0.1991";"1.0223"
"2011-02-22 15:01:00";"40596.6";"53.6257";"27.6968";"5.7626";"36.2159";"4.25801";"94.6543";"8.514";"0.228";"1.0249"
"2011-02-22 16:01:00";"40596.7";"53.6674";"27.6726";"5.7599";"36.2155";"4.26242";"94.7147";"8.508";"0.2197";"1.0688"
"2011-02-22 17:01:00";"40596.7";"53.7091";"27.6158";"5.75359";"36.2146";"4.23861";"94.0975";"8.502";"0.212";"1.0162"
"2011-02-22 18:01:00";"40596.8";"53.7507";"27.6396";"5.7561";"36.2141";"4.25177";"94.4262";"8.504";"0.1884";"1.0257"
"2011-02-22 19:01:00";"40596.8";"53.7924";"27.6284";"5.75491";"36.2142";"4.24779";"94.3205";"8.499";"0.1502";"1.023"
"2011-02-22 20:01:00";"40596.8";"53.8341";"27.6229";"5.75433";"36.2144";"4.25727";"94.5226";"8.498";"0.1624";"1.0452"
"2011-02-22 21:01:00";"40596.9";"53.8757";"27.6171";"5.75371";"36.2145";"4.25223";"94.4019";"8.497";"0.1632";"1.0516"
"2011-02-22 22:01:00";"40596.9";"53.9174";"27.6206";"5.75441";"36.2168";"4.22684";"93.8446";"8.494";"0.167";"1.0654"
"2011-02-22 23:01:00";"40597";"53.9591";"27.6209";"5.75479";"36.2192";"4.21497";"93.583";"8.492";"0.1861";"1.0818"
"2011-02-23 00:01:00";"40597";"54.0007";"27.6127";"5.75379";"36.2185";"4.21204";"93.5049";"8.488";"0.1792";"1.0612"
"2011-02-23 01:01:00";"40597";"54.0424";"27.6324";"5.7563";"36.221";"4.22242";"93.7669";"8.486";"0.1838";"1.0803"
"2011-02-23 02:01:00";"40597.1";"54.0841";"27.5813";"5.75072";"36.221";"4.165";"92.4143";"8.483";"0.1899";"1.1039"
"2011-02-23 03:01:00";"40597.1";"54.1257";"27.6092";"5.75374";"36.2208";"4.18296";"92.8551";"8.483";"0.1334";"1.081"
"2011-02-23 04:01:00";"40597.2";"54.1674";"27.5714";"5.74971";"36.2214";"4.12917";"91.6047";"8.473";"0.1403";"1.099"
"2011-02-23 05:01:00";"40597.2";"54.2091";"27.6161";"5.75427";"36.2192";"4.19639";"93.1631";"8.483";"0.1769";"1.0883"
"2011-02-23 06:01:00";"40597.2";"54.2507";"27.6196";"5.75457";"36.2187";"4.21022";"93.4751";"8.48";"0.1716";"1.06"
"2011-02-23 07:01:00";"40597.3";"54.2924";"27.6173";"5.75452";"36.2201";"4.22105";"93.7129";"8.489";"0.1647";"1.0631"
"2011-02-23 08:01:00";"40597.3";"54.3341";"27.6139";"5.75415";"36.2201";"4.21314";"93.5319";"8.501";"0.1746";"1.0528"
"2011-02-23 09:01:00";"40597.4";"54.3757";"27.6152";"5.75417";"36.2192";"4.21253";"93.52";"8.504";"0.1724";"1.0501"
"2011-02-23 10:01:00";"40597.4";"54.4174";"27.6253";"5.75528";"36.2193";"4.22486";"93.8092";"8.513";"0.1769";"1.0322"
"2011-02-23 11:01:00";"40597.5";"54.4591";"27.6177";"5.75427";"36.218";"4.2387";"94.1042";"8.525";"0.1754";"1.0452"
"2011-02-23 12:01:00";"40597.5";"54.5007";"27.6276";"5.75532";"36.2178";"4.24642";"94.2907";"8.525";"0.1769";"1.0162"
"2011-02-23 13:01:00";"40597.5";"54.5424";"27.6326";"5.75586";"36.2177";"4.25312";"94.4472";"8.512";"0.1655";"1.0196"
"2011-02-23 14:01:00";"40597.6";"54.5841";"27.6159";"5.75385";"36.2164";"4.23532";"94.0254";"8.522";"0.1792";"1.0234"
"2011-02-23 15:01:00";"40597.6";"54.6257";"27.6901";"5.76247";"36.2202";"4.26598";"94.8235";"8.526";"0.1975";"1.0139"
"2011-02-23 16:01:00";"40597.7";"54.6674";"27.6987";"5.76383";"36.2232";"4.27531";"95.0457";"8.521";"0.2128";"1.0475"
"2011-02-23 17:01:00";"40597.7";"54.7091";"27.7141";"5.76537";"36.2222";"4.26625";"94.8676";"8.51";"0.2021";"1.0413"
"2011-02-23 18:01:00";"40597.8";"54.7507";"27.6948";"5.7633";"36.2224";"4.26353";"94.7776";"8.508";"0.1868";"1.0379"
"2011-02-23 19:01:00";"40597.8";"54.7924";"27.7317";"5.76753";"36.2239";"4.26891";"94.9551";"8.506";"0.1594";"1.06"
"2011-02-23 20:01:00";"40597.8";"54.8341";"27.7464";"5.76929";"36.225";"4.27407";"95.0934";"8.502";"0.1495";"1.0932"
"2011-02-23 21:01:00";"40597.9";"54.8757";"27.7289";"5.76713";"36.2232";"4.25624";"94.6686";"8.495";"0.1495";"1.0642"
"2011-02-23 22:01:00";"40597.9";"54.9174";"27.6979";"5.76428";"36.227";"4.22432";"93.913";"8.495";"0.1678";"1.0639"
"2011-02-23 23:01:00";"40598";"54.9591";"27.6605";"5.76053";"36.2293";"4.17374";"92.733";"8.491";"0.1441";"1.1066"
"2011-02-24 00:01:00";"40598";"55.0007";"27.627";"5.75648";"36.2265";"4.15635";"92.2944";"8.49";"0.1098";"1.131"
"2011-02-24 01:01:00";"40598";"55.0424";"27.602";"5.75365";"36.2257";"4.15864";"92.307";"8.491";"0.1518";"1.0932"
"2011-02-24 02:01:00";"40598.1";"55.0841";"27.5478";"5.74806";"36.228";"4.07019";"90.2646";"8.48";"0.1281";"1.0887"
"2011-02-24 03:01:00";"40598.1";"55.1257";"27.5801";"5.75158";"36.228";"4.08358";"90.6096";"8.481";"0.1228";"1.1573"
"2011-02-24 04:01:00";"40598.2";"55.1674";"27.5559";"5.74915";"36.2295";"4.08055";"90.507";"8.484";"0.1418";"1.1226"
"2011-02-24 05:01:00";"40598.2";"55.2091";"27.6007";"5.75347";"36.2254";"4.16355";"92.4139";"8.485";"0.135";"1.0856"
"2011-02-24 06:01:00";"40598.2";"55.2507";"27.6121";"5.75462";"36.2248";"4.17778";"92.7467";"8.488";"0.1495";"1.0871"
"2011-02-24 07:01:00";"40598.3";"55.2924";"27.5938";"5.7526";"36.2246";"4.17156";"92.5808";"8.497";"0.1609";"1.0822"
"2011-02-24 08:01:00";"40598.3";"55.3341";"27.6409";"5.75762";"36.2238";"4.2378";"94.1232";"8.511";"0.1876";"1.0574"
"2011-02-24 09:01:00";"40598.4";"55.3757";"27.64";"5.75762";"36.2245";"4.24186";"94.2123";"8.512";"0.1983";"1.0433"
"2011-02-24 10:01:00";"40598.4";"55.4174";"27.6442";"5.75805";"36.2243";"4.24659";"94.3236";"8.52";"0.1853";"1.0436"
"2011-02-24 11:01:00";"40598.5";"55.4591";"27.6469";"5.75871";"36.2269";"4.25298";"94.4711";"8.521";"0.1724";"1.0566"
"2011-02-24 12:01:00";"40598.5";"55.5007";"27.6608";"5.76015";"36.2264";"4.26652";"94.7933";"8.517";"0.2227";"1.0578"
"2011-02-24 13:01:00";"40598.5";"55.5424";"27.6393";"5.75788";"36.2269";"4.27452";"94.9378";"8.518";"0.1853";"1.0619"
"2011-02-24 14:01:00";"40598.6";"55.5841";"27.6482";"5.75885";"36.2269";"4.28243";"95.1274";"8.517";"0.2486";"1.0654"
"2011-02-24 15:01:00";"40598.6";"55.6257";"27.7177";"5.76642";"36.2269";"4.29365";"95.4852";"8.519";"0.2227";"1.0364"
"2011-02-24 16:01:00";"40598.7";"55.6674";"27.7415";"5.76902";"36.2269";"4.27624";"95.1351";"8.512";"0.2189";"1.0593"
"2011-02-24 17:01:00";"40598.7";"55.7091";"27.8002";"5.77575";"36.2291";"4.27018";"95.0927";"8.513";"0.2151";"1.0536"
"2011-02-24 18:01:00";"40598.8";"55.7507";"27.7811";"5.77357";"36.2285";"4.2691";"95.0387";"8.51";"0.1983";"1.0856"
"2011-02-24 19:01:00";"40598.8";"55.7924";"27.7494";"5.77005";"36.228";"4.2727";"95.0692";"8.503";"0.1884";"1.0749"
"2011-02-24 20:01:00";"40598.8";"55.8341";"27.7204";"5.76696";"36.2286";"4.25983";"94.738";"8.508";"0.1556";"1.0581"
"2011-02-24 21:01:00";"40598.9";"55.8757";"27.7102";"5.76575";"36.2279";"4.25217";"94.5516";"8.508";"0.1495";"1.0818"
"2011-02-24 22:01:00";"40598.9";"55.9174";"27.6716";"5.76124";"36.2257";"4.24381";"94.305";"8.51";"0.1426";"1.0681"
"2011-02-24 23:01:00";"40599";"55.9591";"27.6565";"5.75956";"36.2255";"4.23634";"94.1155";"8.504";"0.1495";"1.07"
"2011-02-25 00:01:00";"40599";"56.0007";"27.6638";"5.76074";"36.2282";"4.16879";"92.6273";"8.501";"0.1487";"1.0852"
"2011-02-25 01:01:00";"40599";"56.0424";"27.6172";"5.7557";"36.2285";"4.12495";"91.5835";"8.499";"0.1739";"1.1051"
"2011-02-25 02:01:00";"40599.1";"56.0841";"27.5606";"5.75025";"36.2336";"4.0638";"90.1446";"8.49";"0.1502";"1.1127"
"2011-02-25 03:01:00";"40599.1";"56.1257";"27.5404";"5.74783";"36.2321";"4.03603";"89.4982";"8.489";"0.1388";"1.1096"
"2011-02-25 04:01:00";"40599.2";"56.1674";"27.506";"5.73361";"36.1576";"4.03908";"89.4779";"8.488";"0.1327";"1.1524"
"2011-02-25 05:01:00";"40599.2";"56.2091";"27.5374";"5.74237";"36.1956";"4.06847";"90.1948";"8.485";"0.138";"1.1093"
"2011-02-25 06:01:00";"40599.2";"56.2507";"27.4648";"5.733";"36.1851";"4.00756";"88.7334";"8.483";"0.1365";"1.1478"
"2011-02-25 07:01:00";"40599.3";"56.2924";"27.496";"5.73789";"36.1958";"4.02177";"89.099";"8.484";"0.1395";"1.0936"
"2011-02-25 08:01:00";"40599.3";"56.3341";"27.6227";"5.756";"36.2264";"4.17564";"92.7163";"8.505";"0.1518";"1.0589"
"2011-02-25 09:01:00";"40599.4";"56.3757";"27.6408";"5.75857";"36.2306";"4.22056";"93.7434";"8.521";"0.1533";"1.0509"
"2011-02-25 10:01:00";"40599.4";"56.4174";"27.6154";"5.75518";"36.2262";"4.19674";"93.1733";"8.519";"0.1243";"1.0314"
"2011-02-25 11:01:00";"40599.5";"56.4591";"27.6131";"5.75497";"36.2265";"4.24929";"94.3368";"8.527";"0.151";"1.0936"
"2011-02-25 12:01:00";"40599.5";"56.5007";"27.6218";"5.75634";"36.2295";"4.24518";"94.2604";"8.527";"0.1357";"1.0436"
"2011-02-25 13:01:00";"40599.5";"56.5424";"27.6216";"5.75663";"36.2317";"4.22899";"93.902";"8.531";"0.154";"1.0257"
"2011-02-25 14:01:00";"40599.6";"56.5841";"27.6233";"5.75674";"36.2312";"4.24003";"94.1493";"8.54";"0.1571";"1.023"
"2011-02-25 15:01:00";"40599.6";"56.6257";"27.6313";"5.75775";"36.2321";"4.24378";"94.2454";"8.539";"0.1617";"1.0162"
"2011-02-25 16:01:00";"40599.7";"56.6674";"27.6717";"5.76253";"36.2349";"4.24414";"94.3173";"8.534";"0.2105";"1.0391"
"2011-02-25 17:01:00";"40599.7";"56.7091";"27.7605";"5.77216";"36.2345";"4.25582";"94.7141";"8.53";"0.1426";"1.0349"
"2011-02-25 18:01:00";"40599.8";"56.7507";"27.7687";"5.7731";"36.2347";"4.26036";"94.8282";"8.527";"0.1609";"1.0673"
"2011-02-25 19:01:00";"40599.8";"56.7924";"27.7114";"5.7666";"36.233";"4.24681";"94.437";"8.522";"0.1502";"1.0608"
"2011-02-25 20:01:00";"40599.8";"56.8341";"27.6799";"5.7632";"36.2333";"4.24482";"94.3442";"8.523";"0.135";"1.0707"
"2011-02-25 21:01:00";"40599.9";"56.8757";"27.6838";"5.76383";"36.2348";"4.23869";"94.2147";"8.521";"0.1159";"1.07"
"2011-02-25 22:01:00";"40599.9";"56.9174";"27.6919";"5.76463";"36.2341";"4.21876";"93.7839";"8.52";"0.1052";"1.0993"
"2011-02-25 23:01:00";"40600";"56.9591";"27.6777";"5.76182";"36.2252";"4.21645";"93.7061";"8.52";"0.1037";"1.0722"
"2011-02-26 00:01:00";"40600";"57.0007";"27.6292";"5.75735";"36.231";"4.14833";"92.1218";"8.514";"0.1151";"1.1123"
"2011-02-26 01:01:00";"40600";"57.0424";"27.5992";"5.75363";"36.2277";"4.13151";"91.7016";"8.503";"0.1327";"1.1024"
"2011-02-26 02:01:00";"40600.1";"57.0841";"27.596";"5.75262";"36.223";"4.13592";"91.7923";"8.505";"0.1197";"1.0913"
"2011-02-26 03:01:00";"40600.1";"57.1257";"27.5779";"5.7508";"36.2241";"4.11485";"91.2983";"8.508";"0.1304";"1.0852"
"2011-02-26 04:01:00";"40600.2";"57.1674";"27.4929";"5.74184";"36.2262";"4.01385";"88.9341";"8.498";"0.1212";"1.1173"
"2011-02-26 05:01:00";"40600.2";"57.2091";"27.4828";"5.74073";"36.2262";"4.0036";"88.6922";"8.498";"0.0922";"1.1783"
"2011-02-26 06:01:00";"40600.2";"57.2507";"27.5098";"5.7434";"36.2243";"4.05978";"89.9757";"8.503";"0.109";"1.1062"
"2011-02-26 07:01:00";"40600.3";"57.2924";"27.5846";"5.75142";"36.2234";"4.16187";"92.3512";"8.517";"0.1388";"1.0509"
