Date;Date (PC1900);Time, Instrument (julian days);Temperature (ITS-90, deg C);Conductivity (S/m);Salinity, Practical (PSU);Oxygen, SBE43 (mL/L);Oxygen, SBE43 (% saturation);pH
19/10/2017 12:01;0;292.501;26.5259;5.63215;36.1931;5.0286;109.631;8.154
19/10/2017 15:01;0;292.626;26.5398;5.63547;36.2061;4.8808;106.443;8.136
19/10/2017 18:01;0;292.751;26.4565;5.62731;36.2124;4.7594;103.653;8.083
19/10/2017 21:01;0;292.876;26.2927;5.60988;36.2147;4.2981;93.354;8.078
20/10/2017 00:01;0;293.001;26.2425;5.60643;36.2291;4.2206;91.601;7.564
20/10/2017 03:01;0;293.126;26.263;5.60826;36.2264;4.1718;90.573;7.33
20/10/2017 06:01;0;293.251;26.1616;5.59734;36.2268;4.021;87.151;7.911
20/10/2017 09:01;0;293.376;26.2572;5.60826;36.2309;4.4779;97.21;7.977
20/10/2017 12:01;0;293.501;27.0545;5.69483;36.2313;5.3863;118.488;8.032
20/10/2017 15:01;0;293.626;27.0617;5.69567;36.2317;5.232;115.108;8.031
20/10/2017 18:01;0;293.751;26.8468;5.67267;36.2342;4.9169;107.794;7.983
20/10/2017 21:01;0;293.876;26.5283;5.63837;36.2361;4.4623;97.313;7.908
21/10/2017 00:01;0;294.001;26.1976;5.60179;36.2308;3.9753;86.214;7.886
21/10/2017 03:01;0;294.126;26.0609;5.58661;36.228;3.9649;85.791;7.843
21/10/2017 06:01;0;294.251;25.9608;5.57671;36.2348;3.7746;81.539;7.812
21/10/2017 09:01;0;294.376;26.0303;5.58398;36.2329;4.0379;87.328;7.774
21/10/2017 12:01;0;294.501;26.6816;5.65554;36.2401;5.2083;113.874;7.627
21/10/2017 15:01;0;294.626;26.9122;5.68067;36.2406;5.3238;116.844;8.048
21/10/2017 18:01;0;294.751;26.7848;5.66837;36.2518;4.9344;108.077;7.967
21/10/2017 21:01;0;294.876;26.7219;5.66059;36.2449;4.6967;102.76;7.922
22/10/2017 00:01;0;295.001;26.4421;5.63111;36.2513;3.9788;86.652;7.858
22/10/2017 03:01;0;295.126;26.253;5.60994;36.2464;3.8358;83.272;7.846
22/10/2017 06:01;0;295.251;26.1429;5.59704;36.2393;3.6412;78.901;7.793
22/10/2017 09:01;0;295.376;26.1765;5.60194;36.2486;3.8222;82.872;7.97
22/10/2017 12:01;0;295.501;26.8657;5.67622;36.245;5.0586;110.942;7.942
22/10/2017 15:01;0;295.626;27.1099;5.69916;36.2192;5.33;117.35;7.929
22/10/2017 18:01;0;295.751;27.1234;5.70036;36.2172;5.1902;114.295;7.741
22/10/2017 21:01;0;295.876;26.8471;5.66967;36.2124;4.5028;98.704;7.189
23/10/2017 00:01;0;296.001;26.5874;5.64216;36.2172;4.0962;89.408;7.187
23/10/2017 03:01;0;296.126;26.4089;5.62081;36.2027;3.8355;83.462;7.689
23/10/2017 06:01;0;296.251;26.3406;5.61262;36.1969;3.7909;82.396;7.687
23/10/2017 09:01;0;296.376;26.41;5.62189;36.2097;4.0526;88.192;7.814
23/10/2017 12:01;0;296.501;27.2943;5.71774;36.2086;5.0954;112.519;7.833
23/10/2017 15:01;0;296.626;27.3033;5.71284;36.1666;5.1005;112.621;7.801
23/10/2017 18:01;0;296.751;27.1526;5.69716;36.1715;4.9289;108.566;7.801
23/10/2017 21:01;0;296.876;26.9414;5.67606;36.1847;4.5782;100.497;7.789
24/10/2017 00:01;0;297.001;26.6887;5.64963;36.1918;4.0148;87.765;7.734
24/10/2017 03:01;0;297.126;26.4647;5.62472;36.1872;3.8397;83.623;7.667
24/10/2017 06:01;0;297.251;26.3033;5.60892;36.1993;3.5693;77.533;7.724
24/10/2017 09:01;0;297.376;26.318;5.61072;36.2008;3.7345;81.14;7.529
24/10/2017 12:01;0;297.501;26.9813;5.68151;36.1928;4.6071;101.203;7.565
24/10/2017 15:01;0;297.626;27.4225;5.7295;36.193;5.4281;120.107;7.549
24/10/2017 18:01;0;297.751;27.3506;5.7227;36.2003;5.3049;117.249;7.431
24/10/2017 21:01;0;297.876;27.1356;5.69854;36.1947;4.6903;103.294;7.547
25/10/2017 00:01;0;298.001;26.7786;5.66097;36.2033;4.0324;88.288;7.529
25/10/2017 03:01;0;298.126;26.403;5.61985;36.2004;3.6349;79.088;7.54
25/10/2017 06:01;0;298.251;26.1437;5.59092;36.194;3.6615;79.321;7.564
25/10/2017 09:01;0;298.376;26.1358;5.58947;36.1897;3.5039;75.895;7.818
25/10/2017 12:01;0;298.501;26.9776;5.68489;36.22;4.7804;105.02;7.892
25/10/2017 15:01;0;298.626;27.8859;5.78397;36.2212;5.7727;128.726;7.953
25/10/2017 18:01;0;298.751;27.6158;5.75556;36.2286;5.2606;116.794;7.853
25/10/2017 21:01;0;298.876;27.2943;5.71913;36.2186;4.5349;100.147;7.844
26/10/2017 00:01;0;299.001;26.6727;5.65259;36.2257;4.1043;89.715;7.824
26/10/2017 03:01;0;299.126;26.4394;5.62753;36.2275;3.9742;86.536;7.802
26/10/2017 06:01;0;299.251;26.4726;5.63158;36.2308;3.7593;81.904;7.794
26/10/2017 09:01;0;299.376;26.9335;5.68148;36.2299;4.653;102.151;7.68
26/10/2017 12:01;0;299.501;27.8514;5.78069;36.2246;5.602;124.853;7.773
26/10/2017 15:01;0;299.626;27.8289;5.77794;36.2226;5.1864;115.546;7.733
26/10/2017 18:01;0;299.751;27.5806;5.75054;36.2202;4.9232;109.235;7.683
26/10/2017 21:01;0;299.876;27.0737;5.69541;36.2204;4.1477;91.265;7.759
27/10/2017 00:01;0;300.001;26.7399;5.65853;36.216;4.0547;88.726;7.973
27/10/2017 03:01;0;300.126;26.6091;5.64491;36.2201;3.8872;84.877;8.009
27/10/2017 06:01;0;300.251;26.513;5.63535;36.2263;3.7871;82.563;7.997
27/10/2017 09:01;0;300.376;26.8825;5.67665;36.235;4.5135;99.009;8.088
27/10/2017 12:01;0;300.501;27.8421;5.78232;36.2433;5.4346;121.115;8.13
27/10/2017 15:01;0;300.626;28.1326;5.81422;36.2446;5.4828;122.772;7.988
27/10/2017 18:01;0;300.751;27.886;5.78828;36.2516;5.1;113.746;7.961
27/10/2017 21:01;0;300.876;26.9859;5.69019;36.2515;4.2832;94.127;7.916
28/10/2017 00:01;0;301.001;26.5193;5.6402;36.2565;3.9823;86.841;7.886
28/10/2017 03:01;0;301.126;26.2813;5.61512;36.2619;3.9032;84.784;7.861
28/10/2017 06:01;0;301.251;26.1385;5.60076;36.2699;3.9011;84.54;7.862
28/10/2017 09:01;0;301.376;26.1527;5.60371;36.2803;4.4115;95.628;7.934
28/10/2017 12:01;0;301.501;27.1755;5.7142;36.2758;5.3727;118.455;8.027
28/10/2017 15:01;0;301.626;27.2314;5.72081;36.2795;5.4678;120.666;7.929
28/10/2017 18:01;0;301.751;27.0521;5.70136;36.28;5.2381;115.254;7.863
28/10/2017 21:01;0;301.876;26.6952;5.66192;36.2755;4.3799;95.803;7.788
29/10/2017 00:01;0;302.001;26.558;5.64608;36.2687;3.9084;85.291;7.73
29/10/2017 03:01;0;302.126;26.5825;5.65;36.2778;3.6122;78.865;7.694
29/10/2017 06:01;0;302.251;26.4969;5.64062;36.2772;3.4672;75.591;7.702
29/10/2017 09:01;0;302.376;26.9093;5.68508;36.2747;4.4278;97.193;7.935
29/10/2017 12:01;0;302.501;27.1669;5.71169;36.2644;5.0902;112.203;8.112
29/10/2017 15:01;0;302.626;27.6445;5.76504;36.2737;5.3972;119.914;8.136
29/10/2017 18:01;0;302.751;27.36;5.73429;36.2757;4.8343;106.909;8.077
29/10/2017 21:01;0;302.876;26.8382;5.67696;36.2719;4.2589;93.376;8.041
30/10/2017 00:01;0;303.001;26.7774;5.67069;36.2743;4.0202;88.054;8.023
30/10/2017 03:01;0;303.126;26.5855;5.64909;36.2689;3.9049;85.254;8.014
30/10/2017 06:01;0;303.251;26.4642;5.63565;36.2669;3.7525;81.76;8.005
30/10/2017 09:01;0;303.376;26.8138;5.67302;36.2626;4.6709;102.36;8.109
30/10/2017 12:01;0;303.501;27.4595;5.74332;36.2628;5.2428;116.124;8.139
30/10/2017 15:01;0;303.626;27.8217;5.78221;36.2583;5.2994;118.074;8.143
30/10/2017 18:01;0;303.751;27.4449;5.74145;36.2608;4.9373;109.33;8.081
30/10/2017 21:01;0;303.876;27.0581;5.69942;36.2614;4.1957;92.319;8.04
31/10/2017 00:01;0;304.001;27.0619;5.69125;36.1998;4.0125;88.262;8.02
31/10/2017 03:01;0;304.126;26.9609;5.6828;36.218;3.9895;87.619;8.005
31/10/2017 06:01;0;304.251;26.845;5.6346;35.9615;3.8877;85.096;7.991
31/10/2017 09:01;0;304.376;27.0278;5.6664;36.048;4.3375;95.276;8.045
31/10/2017 12:01;0;304.501;27.4086;5.72221;36.1518;4.9946;110.466;8.131
31/10/2017 15:01;0;304.626;27.7998;5.77289;36.2093;5.2556;117.023;8.146
31/10/2017 18:01;0;304.751;27.5411;5.74726;36.2275;4.9981;110.83;8.087
31/10/2017 21:01;0;304.876;27.0026;5.68924;36.2317;4.3042;94.603;8.046
01/11/2017 00:01;0;305.001;26.7691;5.66489;36.239;4.1026;89.829;8.032
01/11/2017 03:01;0;305.126;26.749;5.64781;36.1314;3.9354;86.086;8.014
01/11/2017 06:01;0;305.251;26.623;5.64241;36.1911;3.8148;83.303;8.005
01/11/2017 09:01;0;305.376;26.7756;5.66294;36.2199;4.3602;95.468;8.087
01/11/2017 12:01;0;305.501;27.3211;5.72288;36.2245;5.2003;114.895;8.138
01/11/2017 15:01;0;305.626;27.6702;5.76405;36.2468;5.4446;121;8.166
01/11/2017 18:01;0;305.751;27.7486;5.77185;36.2414;5.3894;119.924;8.1
01/11/2017 21:01;0;305.876;27.4478;5.73819;36.2353;4.4242;97.958;8.051
02/11/2017 00:01;0;306.001;27.2606;5.71405;36.2085;3.9698;87.614;8.013
02/11/2017 03:01;0;306.126;27.1102;5.69775;36.2088;3.6765;80.94;7.972
02/11/2017 06:01;0;306.251;26.9862;5.68363;36.2042;3.4713;76.265;7.937
02/11/2017 09:01;0;306.376;27.1582;5.70277;36.2073;3.6937;81.382;7.995
02/11/2017 12:01;0;306.501;28.0088;5.7963;36.2136;5.1267;114.546;8.114
02/11/2017 15:01;0;306.626;28.3831;5.83773;36.2173;5.2433;117.871;8.107
02/11/2017 18:01;0;306.751;28.1916;5.81691;36.2181;5.032;112.769;8.073
02/11/2017 21:01;0;306.876;27.6768;5.76029;36.215;4.2176;93.725;8.026
03/11/2017 00:01;0;307.001;27.4832;5.73708;36.2;3.9005;86.395;7.996
03/11/2017 03:01;0;307.126;27.3774;5.72291;36.181;3.8638;85.424;7.986
03/11/2017 06:01;0;307.251;27.1714;5.68106;36.0417;3.8606;85;7.989
03/11/2017 09:01;0;307.376;27.3359;5.70649;36.096;4.2686;94.265;8.048
03/11/2017 12:01;0;307.501;27.6682;5.74829;36.1365;5.0138;111.353;8.113
03/11/2017 15:01;0;307.626;27.6802;5.75252;36.1572;5.0448;112.076;8.139
03/11/2017 18:01;0;307.751;27.6213;5.74677;36.162;4.7545;105.528;8.067
03/11/2017 21:01;0;307.876;27.457;5.72946;36.166;4.1286;91.392;8.028
04/11/2017 00:01;0;308.001;27.4586;5.728;36.1543;4.0947;90.638;8.024
04/11/2017 03:01;0;308.126;27.4485;5.72638;36.1506;4.1341;91.493;8.024
04/11/2017 06:01;0;308.251;27.4179;5.71295;36.0786;3.9467;87.266;8.008
04/11/2017 09:01;0;308.376;27.3549;5.68247;35.9101;4.3036;94.969;8.036
04/11/2017 12:01;0;308.501;27.5299;5.71763;36.0255;4.787;106.01;8.106
04/11/2017 15:01;0;308.626;27.7632;5.75537;36.1135;4.9646;110.419;8.099
04/11/2017 18:01;0;308.751;27.5568;5.73931;36.1588;4.6299;102.653;8.061
04/11/2017 21:01;0;308.876;27.3482;5.71729;36.1635;4.1273;91.199;8.021
05/11/2017 00:01;0;309.001;27.3822;5.72008;36.1571;4.0908;90.438;8.021
05/11/2017 03:01;0;309.126;27.3508;5.71588;36.1514;3.9631;87.569;8.008
05/11/2017 06:01;0;309.251;27.2226;5.69372;36.0925;4.0156;88.512;8.01
05/11/2017 09:01;0;309.376;27.2181;5.69022;36.071;4.5064;99.311;8.061
05/11/2017 12:01;0;309.501;27.894;5.77259;36.1345;5.1246;114.235;8.134
05/11/2017 15:01;0;309.626;27.7988;5.76519;36.1556;5.0649;112.741;8.111
05/11/2017 18:01;0;309.751;27.5994;5.74532;36.1685;4.6983;104.248;8.067
05/11/2017 21:01;0;309.876;27.3783;5.72122;36.1683;4.1773;92.351;8.024
06/11/2017 00:01;0;310.001;27.3383;5.71586;36.161;4.1622;91.954;8.013
06/11/2017 03:01;0;310.126;27.3248;5.71311;36.1519;4.038;89.185;8.012
06/11/2017 06:01;0;310.251;27.2395;5.6603;35.8407;4.1428;91.212;8.02
06/11/2017 09:01;0;310.376;27.4833;5.72217;36.0937;4.7042;104.137;8.08
06/11/2017 12:01;0;310.501;27.9174;5.77084;36.1043;5.1698;115.265;8.143
06/11/2017 15:01;0;310.626;27.9893;5.78185;36.1267;5.0608;112.984;8.115
06/11/2017 18:01;0;310.751;27.5696;5.73883;36.1455;4.5881;101.739;8.065
06/11/2017 21:01;0;310.876;27.5275;5.7274;36.0968;4.2477;94.1;8.038
07/11/2017 00:01;0;311.001;27.5215;5.72797;36.1055;4.1148;91.152;8.02
07/11/2017 03:01;0;311.126;27.499;5.72446;36.0979;4.0921;90.612;8.007
07/11/2017 06:01;0;311.251;27.4654;5.72091;36.0986;4.0692;90.054;8.005
07/11/2017 09:01;0;311.376;27.4607;5.72213;36.1109;4.4442;98.354;8.041
07/11/2017 12:01;0;311.501;27.8157;5.76361;36.1314;5.1714;115.128;8.129
07/11/2017 15:01;0;311.626;27.7876;5.76104;36.1348;5.0116;111.52;8.105
07/11/2017 18:01;0;311.751;27.505;5.73214;36.1479;4.4594;98.782;8.054
07/11/2017 21:01;0;311.876;27.3754;5.71835;36.15;4.1004;90.638;8.028
08/11/2017 00:01;0;312.001;27.281;5.70814;36.1503;3.9154;86.415;7.995
08/11/2017 03:01;0;312.126;27.3087;5.70883;36.1337;3.89;85.885;7.991
08/11/2017 06:01;0;312.251;27.2506;5.70385;36.1433;3.7467;82.647;7.988
08/11/2017 09:01;0;312.376;27.396;5.72012;36.1467;4.1755;92.328;8.041
08/11/2017 12:01;0;312.501;27.6761;5.74625;36.1159;4.8889;108.581;8.097
08/11/2017 15:01;0;312.626;28.1256;5.78511;36.0451;5.4618;122.15;8.159
08/11/2017 18:01;0;312.751;28.1633;5.79296;36.0715;5.259;117.704;8.081
08/11/2017 21:01;0;312.876;27.9233;5.76594;36.0651;4.5492;101.417;8.041
09/11/2017 00:01;0;313.001;27.6593;5.73855;36.0743;3.9361;87.376;7.994
09/11/2017 03:01;0;313.126;27.5097;5.72044;36.061;3.5983;79.676;7.944
09/11/2017 06:01;0;313.251;27.4438;5.71262;36.0562;3.3409;73.894;7.925
09/11/2017 09:01;0;313.376;27.5829;5.72894;36.065;3.4855;77.271;7.953
09/11/2017 12:01;0;313.501;27.9591;5.76875;36.0575;4.4022;98.192;8.074
09/11/2017 15:01;0;313.626;28.2303;5.77543;35.8973;5.0953;114.055;8.011
09/11/2017 18:01;0;313.751;27.5824;5.53528;34.6942;4.4873;98.719;7.973
09/11/2017 21:01;0;313.876;27.3819;5.55675;34.9956;4.2128;92.531;7.951
10/11/2017 00:01;0;314.001;27.2074;5.42976;34.2244;3.7443;81.65;7.891
10/11/2017 03:01;0;314.126;27.1342;5.52477;34.9541;3.536;77.329;7.845
10/11/2017 06:01;0;314.251;27.0551;5.54776;35.1777;3.4503;75.452;7.807
10/11/2017 09:01;0;314.376;27.0469;5.58118;35.4228;3.5522;77.778;7.811
10/11/2017 12:01;0;314.501;27.0511;5.59683;35.5316;3.654;80.061;7.831
10/11/2017 15:01;0;314.626;27.0478;5.59059;35.4894;4.0205;88.066;7.844
10/11/2017 18:01;0;314.751;27.1409;5.60786;35.5419;4.32;94.8;7.831
10/11/2017 21:01;0;314.876;27.0902;5.62652;35.714;3.9771;87.287;7.819
11/11/2017 00:01;0;315.001;27.1129;5.64698;35.843;3.725;81.843;7.818
11/11/2017 03:01;0;315.126;27.1077;5.64529;35.8349;3.5561;78.122;7.795
11/11/2017 06:01;0;315.251;27.1737;5.66656;35.9362;3.596;79.129;7.838
11/11/2017 09:01;0;315.376;27.4615;5.70468;35.9861;4.2134;93.181;7.991
11/11/2017 12:01;0;315.501;27.7531;5.70488;35.7639;4.7196;104.747;8.029
11/11/2017 15:01;0;315.626;28.2284;5.76763;35.844;5.3859;120.52;8.084
11/11/2017 18:01;0;315.751;28.0038;5.76151;35.9722;5.0395;112.436;8.019
11/11/2017 21:01;0;315.876;27.717;5.72458;35.9309;4.312;95.734;7.978
12/11/2017 00:01;0;316.001;27.4255;5.70904;36.0449;4.0334;89.178;7.971
12/11/2017 03:01;0;316.126;27.3436;5.70003;36.0439;3.9;86.112;7.967
12/11/2017 06:01;0;316.251;27.3365;5.69779;36.0334;3.8928;85.938;7.971
12/11/2017 09:01;0;316.376;27.7703;5.74088;36.0054;4.545;101.036;8.038
12/11/2017 12:01;0;316.501;28.2498;5.798;36.0408;5.1764;116;8.144
12/11/2017 15:01;0;316.626;28.6419;5.84171;36.0477;5.402;121.833;8.137
12/11/2017 18:01;0;316.751;28.5618;5.83383;36.0537;5.336;120.192;8.082
12/11/2017 21:01;0;316.876;28.07;5.77837;36.0403;4.4763;100.017;8.02
13/11/2017 00:01;0;317.001;27.7412;5.74366;36.0474;4.0346;89.668;7.996
13/11/2017 03:01;0;317.126;27.6039;5.72888;36.0483;3.7786;83.791;7.973
13/11/2017 06:01;0;317.251;27.4747;5.71526;36.0511;3.5652;78.892;7.961
13/11/2017 09:01;0;317.376;27.7315;5.74113;36.037;4.2853;95.22;8.061
13/11/2017 12:01;0;317.501;28.3529;5.81026;36.0481;5.0723;113.862;8.147
13/11/2017 15:01;0;317.626;28.7342;5.85465;36.0677;5.3748;121.414;8.154
13/11/2017 18:01;0;317.751;28.3297;5.81181;36.0766;5.0531;113.406;8.06
13/11/2017 21:01;0;317.876;27.7038;5.74311;36.0724;4.2332;94.039;8.001
14/11/2017 00:01;0;318.001;27.546;5.72785;36.0857;4.0017;88.672;7.986
14/11/2017 03:01;0;318.126;27.5544;5.72366;36.0494;3.7686;83.501;7.963
14/11/2017 06:01;0;318.251;27.4162;5.71125;36.0678;3.601;79.615;7.942
14/11/2017 09:01;0;318.376;27.7458;5.74719;36.069;4.4992;100.013;8.054
14/11/2017 12:01;0;318.501;28.2972;5.80764;36.0722;5.113;114.686;8.103
14/11/2017 15:01;0;318.626;28.6738;5.84813;36.0683;5.346;120.645;8.114
14/11/2017 18:01;0;318.751;28.5597;5.83669;36.0753;5.1099;115.109;8.012
14/11/2017 21:01;0;318.876;27.9987;5.77703;36.0854;4.4383;99.078;7.942
15/11/2017 00:01;0;319.001;27.6336;5.7354;36.0718;3.9654;87.987;7.924
15/11/2017 03:01;0;319.126;27.52;5.72327;36.0732;3.7312;82.637;7.904
15/11/2017 06:01;0;319.251;27.3773;5.70638;36.0632;3.6145;79.861;7.862
15/11/2017 09:01;0;319.376;27.6683;5.74378;36.1044;4.4195;98.137;7.952
15/11/2017 12:01;0;319.501;28.2196;5.802;36.0919;5.0684;113.556;8.041
15/11/2017 15:01;0;319.626;28.5842;5.84235;36.0961;5.347;120.511;8.047
15/11/2017 18:01;0;319.751;28.3448;5.81735;36.1039;4.9124;110.293;7.992
15/11/2017 21:01;0;319.876;28.0389;5.78391;36.1031;4.2578;95.119;7.948
16/11/2017 00:01;0;320.001;27.8249;5.75918;36.0929;3.9441;87.8;7.939
16/11/2017 03:01;0;320.126;27.7004;5.74654;36.0993;3.951;87.777;7.934
16/11/2017 06:01;0;320.251;27.5241;5.72712;36.0974;3.6414;80.665;7.918
16/11/2017 09:01;0;320.376;27.7259;5.74935;36.0995;4.2519;94.501;7.991
16/11/2017 12:01;0;320.501;28.2833;5.80876;36.0907;5.0608;113.502;8.034
16/11/2017 15:01;0;320.626;28.5104;5.83358;36.0911;5.3136;119.612;8.056
16/11/2017 18:01;0;320.751;28.5256;5.83444;36.0855;5.3568;120.61;7.935
16/11/2017 21:01;0;320.876;28.201;5.79675;36.0693;4.468;100.06;7.927
17/11/2017 00:01;0;321.001;27.7246;5.74255;36.0524;3.9036;86.737;7.9
17/11/2017 03:01;0;321.126;27.6284;5.73408;36.0664;3.9468;87.565;7.882
17/11/2017 06:01;0;321.251;27.4224;5.71108;36.0618;3.5248;77.937;7.863
17/11/2017 09:01;0;321.376;27.4572;5.7129;36.0479;3.8412;84.974;7.975
17/11/2017 12:01;0;321.501;28.0343;5.77099;36.0156;4.8421;108.113;8.049
17/11/2017 15:01;0;321.626;28.4776;5.81627;35.9951;5.3547;120.409;8.054
17/11/2017 18:01;0;321.751;28.2164;5.79542;36.0482;5.0987;114.202;7.983
17/11/2017 21:01;0;321.876;27.9414;5.76152;36.02;4.3575;97.148;7.911
18/11/2017 00:01;0;322.001;27.7069;5.73733;36.029;3.9073;86.781;7.898
18/11/2017 03:01;0;322.126;27.6269;5.72818;36.0257;3.9615;87.867;7.904
18/11/2017 06:01;0;322.251;27.4997;5.71508;36.0306;3.961;87.676;7.913
18/11/2017 09:01;0;322.376;27.6359;5.72858;36.0215;4.6862;103.957;8.008
18/11/2017 12:01;0;322.501;27.9647;5.75332;35.9444;4.908;109.416;8.071
18/11/2017 15:01;0;322.626;28.1251;5.77355;35.9643;5.0743;113.432;8.039
18/11/2017 18:01;0;322.751;27.8982;5.74946;35.968;4.8092;107.111;7.987
18/11/2017 21:01;0;322.876;27.6864;5.73195;36.0067;4.2215;93.717;7.939
19/11/2017 00:01;0;323.001;27.4808;5.70681;35.9864;3.9733;87.9;7.926
19/11/2017 03:01;0;323.126;27.2967;5.68188;35.9507;3.9753;87.66;7.958
19/11/2017 06:01;0;323.251;27.2483;5.67624;35.9477;3.8877;85.659;7.951
19/11/2017 09:01;0;323.376;27.4021;5.6952;35.9644;4.3171;95.371;8.043
19/11/2017 12:01;0;323.501;27.8971;5.75004;35.973;5.3293;118.697;8.085
19/11/2017 15:01;0;323.626;27.8266;5.73275;35.9048;5.1737;115.053;8.098
19/11/2017 18:01;0;323.751;27.616;5.66838;35.6101;4.8467;107.234;8.032
19/11/2017 21:01;0;323.876;27.3977;5.65505;35.6819;4.1978;92.581;7.962
20/11/2017 00:01;0;324.001;27.2419;5.65561;35.8054;4.0529;89.219;7.924
20/11/2017 03:01;0;324.126;27.1933;5.66734;35.9266;3.9987;88.015;7.933
20/11/2017 06:01;0;324.251;27.0234;5.64666;35.9098;3.6579;80.279;7.903
20/11/2017 09:01;0;324.376;26.9941;5.64244;35.9023;3.6134;79.261;7.935
20/11/2017 12:01;0;324.501;27.4844;5.67669;35.7695;4.8408;106.968;8.066
20/11/2017 15:01;0;324.626;27.8366;5.71912;35.8009;5.3218;118.298;8.104
20/11/2017 18:01;0;324.751;28.0035;5.73291;35.771;5.3013;118.144;7.997
20/11/2017 21:01;0;324.876;27.6284;5.70245;35.8421;4.3042;95.374;7.953
21/11/2017 00:01;0;325.001;27.4585;5.68574;35.8536;4.1173;90.983;7.907
21/11/2017 03:01;0;325.126;27.2275;5.66719;35.8992;3.873;85.282;7.896
21/11/2017 06:01;0;325.251;27.0543;5.65159;35.9213;3.4624;76.033;7.868
21/11/2017 09:01;0;325.376;27.1002;5.65493;35.9097;3.5884;78.855;7.981
21/11/2017 12:01;0;325.501;27.8353;5.7342;35.9084;4.7831;106.385;7.976
21/11/2017 15:01;0;325.626;28.5051;5.81712;35.9802;5.6674;127.487;8.005
21/11/2017 18:01;0;325.751;28.4047;5.80034;35.9392;3.999;89.79;7.978
21/11/2017 21:01;0;325.876;28.024;5.74307;35.8269;3.5951;80.171;7.988
22/11/2017 00:01;0;326.001;27.7605;5.71413;35.8237;2.7113;60.203;7.897
22/11/2017 03:01;0;326.126;27.3084;5.67194;35.8707;2.312;50.97;7.877
22/11/2017 06:01;0;326.251;27.1113;5.65073;35.8711;2.416;53.09;7.886
22/11/2017 09:01;0;326.376;27.0297;5.6393;35.8523;2.3544;51.661;7.919
22/11/2017 12:01;0;326.501;27.5866;5.70237;35.8736;3.2109;71.112;8.038
22/11/2017 15:01;0;326.626;28.4205;5.7905;35.8584;4.1633;93.462;8.083
22/11/2017 18:01;0;326.751;28.296;5.7746;35.8416;3.8059;85.258;8.074
22/11/2017 21:01;0;326.876;27.7854;5.72312;35.8683;3.1363;69.685;8.037
23/11/2017 00:01;0;327.001;27.45;5.68914;35.8843;2.5742;56.886;7.971
23/11/2017 03:01;0;327.126;27.2235;5.66674;35.899;2.8003;61.658;7.954
23/11/2017 06:01;0;327.251;27.12;5.65455;35.8917;2.7921;61.371;7.966
23/11/2017 09:01;0;327.376;27.29;5.66985;35.87;3.2929;72.572;8.043
23/11/2017 12:01;0;327.501;27.9129;5.73288;35.8398;4.216;93.855;8.123
23/11/2017 15:01;0;327.626;28.1196;5.757;35.8522;3.8469;85.932;8.127
23/11/2017 18:01;0;327.751;27.9713;5.74086;35.8516;3.9532;88.094;8.078
23/11/2017 21:01;0;327.876;27.616;5.70331;35.8576;3.0235;66.988;8.019
24/11/2017 00:01;0;328.001;27.3981;5.68369;35.8854;2.9578;65.308;7.994
24/11/2017 03:01;0;328.126;27.3189;5.64599;35.6777;2.8783;63.396;7.976
24/11/2017 06:01;0;328.251;27.3194;5.64341;35.659;3.157;69.529;7.982
24/11/2017 09:01;0;328.376;27.539;5.68097;35.758;2.8523;63.079;8.029
24/11/2017 12:01;0;328.501;28.2742;5.76562;35.7953;4.3568;97.539;8.089
24/11/2017 15:01;0;328.626;28.3709;5.78265;35.8412;3.8128;85.516;8.132
24/11/2017 18:01;0;328.751;28.4371;5.78818;35.8297;3.6265;81.419;8.098
24/11/2017 21:01;0;328.876;27.7438;5.71929;35.873;2.9776;66.115;8.037
25/11/2017 00:01;0;329.001;27.3286;5.66266;35.789;2.7955;61.62;7.986
25/11/2017 03:01;0;329.126;27.1644;5.62826;35.6696;2.9103;63.935;7.962
25/11/2017 06:01;0;329.251;27.0532;5.60631;35.5978;2.4177;52.994;7.948
25/11/2017 09:01;0;329.376;27.0857;5.62565;35.7113;2.4484;53.731;7.997
25/11/2017 12:01;0;329.501;27.7337;5.68566;35.6429;3.3766;74.865;8.098
25/11/2017 15:01;0;329.626;28.3285;5.74203;35.5892;3.5777;80.076;8.091
25/11/2017 18:01;0;329.751;28.2665;5.75069;35.6966;3.5262;78.89;8.085
25/11/2017 21:01;0;329.876;27.8033;5.7047;35.7244;2.7938;62.043;8.048
26/11/2017 00:01;0;330.001;27.5855;5.68126;35.7246;2.7226;60.245;7.999
26/11/2017 03:01;0;330.126;27.3174;5.65554;35.7469;2.3926;52.718;7.966
26/11/2017 06:01;0;330.251;27.043;5.63062;35.7797;2.1792;47.808;7.944
26/11/2017 09:01;0;330.376;26.9447;5.62702;35.8298;2.2569;49.446;7.953
26/11/2017 12:01;0;330.501;27.6146;5.70233;35.8518;2.6947;59.701;8.014
26/11/2017 15:01;0;330.626;28.5536;5.80525;35.8607;3.3992;76.474;8.039
26/11/2017 18:01;0;330.751;29.1868;5.87317;35.8546;4.0647;92.383;8.067
26/11/2017 21:01;0;330.876;28.8613;5.83837;35.8586;3.4626;78.289;8.041
27/11/2017 00:01;0;331.001;28.18;5.76929;35.8925;2.5277;56.534;7.996
27/11/2017 03:01;0;331.126;27.8971;5.73432;35.862;2.5291;56.294;7.97
27/11/2017 06:01;0;331.251;27.5639;5.70247;35.8916;2.2521;49.865;7.927
