DateTime,recouvrement corr %,der_rec,temps,v_der_rec,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage,phioc,Hauteur,Période,puissance,Hauteur f,Période f,puissance f,Hauteur STL,Période STL,puissance STL
2005-09-03,4.37763789973824,-0.00873934952616029,1.0,-0.00873934952616029,26.66343956432758,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.500973082609122,2.342258515153413,10.093727790152244,26404.036888235667,0.6710765216262746,0.8718903840825001,187.22121829753627,2.13572548341866,9.875252680166708,21477.719473321093
2005-09-04,4.368925030104155,-0.008712869634085685,1.0,-0.008712869634085685,26.647730503960616,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.614181528101179,2.723404264044071,10.391775791217896,36750.48574261981,1.014200778353429,1.1349086224280038,556.6187914702255,2.369756142959269,10.146484951491116,27168.89782444248
2005-09-05,4.3602386403621445,-0.008686389742010192,1.0,-0.008686389742010192,26.653883407088568,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.518350451217383,2.380455898021945,9.452477445694536,25539.654563536576,0.6331674095362464,0.1784170265330803,34.10534853430171,2.216072379487591,9.377592360199818,21958.78575079405
2005-09-06,4.3515787305122124,-0.008659909849932035,1.0,-0.008659909849932035,26.686954322313493,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.4327413558678592,1.8627959093660191,8.876735661159444,14686.994352554488,0.1014106460821963,-0.3737826462433007,-1.832885447118503,1.7777777285298648,8.420762518772626,12689.819111479004
2005-09-07,4.345036746928111,-0.006541983584101629,1.0,-0.006541983584101629,26.741256134045795,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.3309304197865157,1.6897888977988849,8.731647277128298,11888.037816007274,-0.0668885205898806,-0.4769317436356053,-1.01743927855936,1.6397185038535054,8.633551744029758,11068.204657859898
2005-09-08,4.346539575153482,0.0015028282253712888,1.0,0.0015028282253712888,26.80120749785657,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.5027619293776184,1.7899469108348098,8.599265129841637,13136.834509707847,0.039752834603019,-0.5613384317133111,-0.4229704915210419,1.642229284165142,7.534883451796697,9689.3180759765
2005-09-09,4.353977743016177,0.007438167862694911,1.0,0.007438167862694911,26.852173669797924,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.426914826393325,1.5068603450749969,8.94852717449236,9688.279486119569,-0.2321797196880088,-0.1714604877946781,-4.407189345567464,1.4435489020339716,8.750094515441582,8694.104082077687
2005-09-10,4.361381941146828,0.007404198130650741,1.0,0.007404198130650741,26.87879868650785,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.180616181325052,1.2671422562205763,9.414441657688831,7207.661886793878,-0.4471101333592915,0.3118944847262974,29.729377137027665,1.4574300358587813,9.28623282371118,9405.114532985926
2005-09-11,4.3687521695454326,0.0073702283986047945,1.0,0.0073702283986047945,26.88370448106529,29.179699458364787,0.6810220902370219,0,0.0,0,0,-2.0462828904669395,2.8667765901938296,15.571206573251567,61018.15257387687,1.140217052376563,6.308205563551374,3910.479288883165,3.058507208724557,15.336342865065951,68405.32578081312
2005-09-12,4.376088428211991,0.007336258666558848,1.0,0.007336258666558848,26.873637460074505,29.179699458364787,0.6810220902370219,0,0.0,0,0,-3.425177089532499,3.2177679014555705,13.221101337951692,65271.88481325005,1.4270017702987223,3.6998714802693855,3592.400530001046,3.443706392197476,13.191607983234404,74593.16930244815
