DateTime,phioc
1992-02-11,-3.6321795932557612
1992-02-12,-2.949105262528343
1992-02-13,-3.066555718593296
1992-02-14,-2.744046074666683
1992-02-15,-2.913787992522798
1992-02-16,-3.3808520439139684
1992-02-17,-3.4336910602788557
1992-02-18,-3.1596399961272943
1992-02-19,-2.8018130821951353
1992-02-20,-2.898456464458375
1992-02-21,-3.12459650340861
1992-02-22,-3.6061707510036114
1992-02-23,-3.121858730539967
1992-02-24,-2.7610202664522965
1992-02-25,-3.431774619270803
1992-02-26,-3.3786618256190515
1992-02-27,-3.854760527476755
1992-02-28,-3.402206672289418
1992-02-29,-2.9685434498957335
1992-03-01,-3.351831651506309
1992-03-02,-3.3868751442249923
1992-03-03,-3.2050870257468334
1992-03-04,-3.13609514945693
1992-03-05,-2.941713275782996
1992-03-06,-3.04520109021785
1992-03-07,-2.9794945413703218
1992-03-08,-2.529678459051624
1992-03-09,-3.3140503859189807
1992-03-10,-2.812764173669722
1992-03-11,-2.7725189125006118
1992-03-12,-2.4001818023646244
1992-03-13,-3.8145152663076467
1992-03-14,-2.5066811669549907
1992-03-15,-2.9830536460995645
1992-03-16,-3.280649556921491
1992-03-17,-3.71787188404441
1992-03-18,-3.605075641856157
1992-03-19,-3.4126102091902717
1992-03-20,-3.041915762775473
1992-03-21,-3.9831620750163013
1992-03-22,-4.624348480853418
1992-03-23,-3.6729724089986013
1992-03-24,-2.729535878462856
1992-03-25,-2.492992302611757
1992-03-26,-3.6335484796900808
1992-03-27,-5.358892941511402
1992-03-28,-2.544188655255455
1992-03-29,-2.670673761786946
1992-03-30,-3.057794845413627
1992-03-31,-3.089826787976797
1992-04-01,-2.908860001359231
1992-04-02,-2.6772444166716967
1992-04-03,-2.6025032173576363
1992-04-04,-2.7637580393209404
1992-04-05,-3.2779117840528413
1992-04-06,-3.1571760005455096
1992-04-07,-3.0597112864216753
1992-04-08,-6.564060558289799
1992-04-09,-3.066555718593296
1992-04-10,-3.7781028871546396
1992-04-11,-2.809478846227345
1992-04-12,-4.722634526837847
1992-04-13,-2.846165002667218
1992-04-14,-2.335570362664555
1992-04-15,-2.50366961679948
1992-04-16,-2.3465214541391433
1992-04-17,-2.7103714683823257
1992-04-18,-3.459973679817864
1992-04-19,-3.4780429807509363
1992-04-20,-4.512099793238893
1992-04-21,-2.01004916858243
1992-04-22,-2.6912070583017993
1992-04-23,-2.979220764083459
1992-04-24,-2.727345660167938
1992-04-25,-3.0345237760301274
1992-04-26,-4.665688851169992
1992-04-27,-5.2126958703256525
1992-04-28,-3.376471607324133
1992-04-29,-2.465888351212152
1992-04-30,-2.3139419570022426
1992-05-01,-2.4702687878019867
1992-05-02,-3.049581526807684
1992-05-03,-3.2551882692430723
1992-05-04,-3.4435470426059815
1992-05-05,-2.5337851183545985
1992-05-06,-2.4064786799625133
1992-05-07,-3.0536881861106564
1992-05-08,-3.340880560031723
1992-05-09,-3.46599678012889
1992-05-10,-3.3761978300372704
1992-05-11,-3.434238614852584
1992-05-12,-3.4566883523754925
1992-05-13,-3.5010402728475696
1992-05-14,-3.737310071411804
1992-05-15,-3.474483876021696
1992-05-16,-3.0983138838696007
1992-05-17,-3.12213250782683
1992-05-18,-3.0482126403733623
1992-05-19,-3.097492552009007
1992-05-20,-3.1317147128670975
1992-05-21,-3.2250727676879563
1992-05-22,-2.1264045154999294
1992-05-23,-2.7930522090154617
1992-05-24,-2.9250128612842468
1992-05-25,-3.4358812785737727
1992-05-26,-3.4022066722894166
1992-05-27,-3.496659836257733
1992-05-28,-3.27544778847106
1992-05-29,-3.4451897063271715
1992-05-30,-3.150057791087027
1992-05-31,-3.085446351386961
1992-06-01,-2.5893619075881324
1992-06-02,-2.37718451026799
1992-06-03,-4.959725657262677
1992-06-04,-4.03162065479135
1992-06-05,-6.83592140414644
1992-06-06,-14.218325944452985
1992-06-07,-3.365520515849545
1992-06-08,-3.3827684849220225
1992-06-09,-3.4941958406759555
1992-06-10,-3.696517255668964
1992-06-11,-4.253380257151757
1992-06-12,-3.1492364592264344
1992-06-13,-3.210562571484124
1992-06-14,-2.24303363970429
1992-06-15,-2.5521281965745324
1992-06-16,-2.7317260967577717
1992-06-17,-3.065460609445836
1992-06-18,-3.2187758900900647
1992-06-19,-2.9981113968771234
1992-06-20,-3.1678533147332337
1992-06-21,-2.062340630373592
1992-06-22,-3.022751352694943
1992-06-23,-4.471306977496056
1992-06-24,-2.430571081206608
1992-06-25,-2.737201642495067
1992-06-26,-2.871078735771904
1992-06-27,-2.4127755575604
1992-06-28,-3.6006952052663195
1992-06-29,-3.76386646823768
1992-06-30,-3.638750248140512
1992-07-01,-3.2439634004816185
1992-07-02,-2.7645793711815343
1992-07-03,-3.2253465449748226
1992-07-04,-3.332667241425785
1992-07-05,-3.1371902586043867
1992-07-06,-3.985899847884949
1992-07-07,-2.995099846721608
1992-07-08,-2.3103828522730048
1992-07-09,-3.4476537019089526
1992-07-10,-3.0953023337140877
1992-07-11,-2.4196199897320176
1992-07-12,-3.150879122947625
1992-07-13,-3.1235013942611523
1992-07-14,-2.7779944582379046
1992-07-15,-3.107896088909867
1992-07-16,-3.4887202949386578
1992-07-17,-3.4917318450941686
1992-07-18,-3.4238350779517255
1992-07-19,-3.317883267935089
1992-07-20,-3.170864864888743
1992-07-21,-2.3008006472327387
1992-07-22,-3.2822922206426774
1992-07-23,-3.099956547590788
1992-07-24,-3.266139360717657
1992-07-25,-3.075316591772966
1992-07-26,-3.2477962824977262
1992-07-27,-3.4027542268631428
1992-07-28,-3.330203245843999
1992-07-29,-3.3135028313452524
1992-07-30,-3.451760361211926
1992-07-31,-3.2431420686210246
1992-08-01,-3.103241875033163
1992-08-02,-2.724334110012427
1992-08-03,-2.846712557240945
1992-08-04,-2.7166683459802123
1992-08-05,-3.285029993511325
1992-08-06,-2.604967212939419
1992-08-07,-2.8417845660773793
1992-08-08,-2.8168708329726946
1992-08-09,-3.101599211311978
1992-08-10,-4.036274868668049
1992-08-11,-3.931144390512005
1992-08-12,-3.4487488110564164
1992-08-13,-3.5139078053302093
1992-08-14,-2.9307621843084064
1992-08-15,-2.8094788462273477
1992-08-16,-3.1322622674408236
1992-08-17,-3.4397141605898782
1992-08-18,-3.369627175152516
1992-08-19,-4.270902003511094
1992-08-20,-5.007362905177132
1992-08-21,-4.883068016940559
1992-08-22,-2.151318248604614
1992-08-23,-2.3237979393293764
1992-08-24,-4.153177770159278
1992-08-25,-3.1631991008565357
1992-08-26,-3.25217671908756
1992-08-27,-3.760581140795304
1992-08-28,-3.6086347465853934
1992-08-29,-2.9740189956330276
1992-08-30,-3.5087060368797816
1992-08-31,-3.382768484922021
1992-09-01,-3.0287744530059713
1992-09-02,-2.9244653067105184
1992-09-03,-3.184279951945116
1992-09-04,-2.6857315125645016
1992-09-05,-2.945546157799099
1992-09-06,-2.723239000864966
1992-09-07,-2.541724659673674
1992-09-08,-3.2510816099401025
1992-09-09,-3.4347861694263115
1992-09-10,-3.3772929391847284
1992-09-11,-3.089826787976795
1992-09-12,-2.485326538579546
1992-09-13,-2.1838977457415125
1992-09-14,-2.4708163423757186
1992-09-15,-3.5108962551747
1992-09-16,-9.935080291454804
1992-09-17,-4.872390702752835
1992-09-18,-2.778268235524775
1992-09-19,-2.535427782075786
1992-09-20,-2.925834193144844
1992-09-21,-3.0531406315369254
1992-09-22,-2.5740303795237054
1992-09-23,-2.3607578730561087
1992-09-24,-2.580874811695324
1992-09-25,-2.5868979120063478
1992-09-26,-3.859962295927184
1992-09-27,-3.2948859758384543
1992-09-28,-3.0597112864216824
1992-09-29,-3.528965556107771
1992-09-30,-3.585089899915033
1992-10-01,-3.461068788965322
1992-10-02,-3.25381938280875
1992-10-03,-3.403028004150008
1992-10-04,-3.4764003170297477
1992-10-05,-3.4169906457801105
1992-10-06,-3.4405354924504756
1992-10-07,-3.4304057328364785
1992-10-08,-3.2335598635807608
1992-10-09,-2.5608890697542
1992-10-10,-3.2289056497040662
1992-10-11,-3.5007664955607027
1992-10-12,-2.941439498496129
1992-10-13,-5.674284375979531
1992-10-14,-6.069345000925286
1992-10-15,-3.282839775216408
1992-10-16,-3.2521767190875615
1992-10-17,-3.0424633173492004
1992-10-18,-3.0846250195263694
1992-10-19,-3.2078247986154764
1992-10-20,-3.553057957351863
1992-10-21,-3.3337623505732403
1992-10-22,-3.390160471667366
1992-10-23,-3.2535456055218845
1992-10-24,-3.2141216762133644
1992-10-25,-4.100886308368119
1992-10-26,-2.5729352703762487
1992-10-27,-3.416169313919513
1992-10-28,-1.9583052613650018
1992-10-29,-2.685731512564505
1992-10-30,-2.0324989061053387
1992-10-31,-2.757461161723055
1992-11-01,-3.8668067280988025
1992-11-02,-2.534880227502056
1992-11-03,-4.575342346504641
1992-11-04,-3.010978929359762
1992-11-05,-3.163746655430265
1992-11-06,-3.4503914747776023
1992-11-07,-4.035453536807459
1992-11-08,-3.537726429287435
1992-11-09,-3.7381314032724
1992-11-10,-5.693175008773196
1992-11-11,-19.42201083589028
1992-11-12,-11.266459237477825
1992-11-13,-2.634808937207667
1992-11-14,-3.0005753924589036
1992-11-15,-3.0972187747221427
1992-11-16,-2.9715550000512487
1992-11-17,-4.108552072400329
1992-11-18,-2.897361355310912
1992-11-19,-3.0279531211453743
1992-11-20,-3.2705197973074953
1992-11-21,-3.282565997929543
1992-11-22,-3.227262985982873
1992-11-23,-3.3263703638278947
1992-11-24,-3.3551169789486877
1992-11-25,-3.4265728508203708
1992-11-26,-3.694327037374046
1992-11-27,-3.17059108760188
1992-11-28,-3.446284815474628
1992-11-29,-3.636286252558731
1992-11-30,-4.027513995488381
1992-12-01,-3.2842086616507316
1992-12-02,-3.128429385424718
1992-12-03,-3.5566170620811035
1992-12-04,-5.067593908287364
1992-12-05,-2.9469150442334233
1992-12-06,-3.811777493438998
1992-12-07,-2.1132632057304215
1992-12-08,-2.3355703626645563
1992-12-09,-2.8749116177880105
1992-12-10,-2.6345351599208073
1992-12-11,-3.3000877442888807
1992-12-12,-6.651121735512768
1992-12-13,-6.747491340489142
1992-12-14,-2.6690310980657563
1992-12-15,-4.476508745946486
1992-12-16,-4.83953742832907
1992-12-17,-2.7957899818841114
1992-12-18,-2.2454976352860725
1992-12-19,-2.9742927729198954
1992-12-20,-3.511443809748426
1992-12-21,-3.2368451910231393
1992-12-22,-3.2278105405566015
1992-12-23,-2.6424747012398817
1992-12-24,-5.947514108270504
1992-12-25,-2.248509185441582
1992-12-26,-3.006872270056791
1992-12-27,-2.5534970830088546
1992-12-28,-2.533511341067733
1992-12-29,-3.0539619633975192
1992-12-30,-3.035345107890721
1992-12-31,-3.088731678829338
1993-01-01,-2.9534027796736155
1993-01-02,-3.4776317561567467
1993-01-03,-3.363188897378128
1993-01-04,-2.9160336829295765
1993-01-05,-2.754667128807592
1993-01-06,-2.716661058823597
1993-01-07,-3.155110972326097
1993-01-08,-6.592006250711061
1993-01-09,-2.565273752127576
1993-01-10,-3.602478511187966
1993-01-11,-3.8731921381689296
1993-01-12,-3.587828126669
1993-01-13,-3.5107543646344204
1993-01-14,-3.6024785111879667
1993-01-15,-3.413722107747907
1993-01-16,-3.6602307516105745
1993-01-17,-4.6159029359566945
1993-01-18,-3.6835864370755957
1993-01-19,-2.8039263926974614
1993-01-20,-1.8858356295086953
1993-01-21,-4.185945998986932
1993-01-22,-2.772290055113018
1993-01-23,-3.2239040822412584
1993-01-24,-3.426249248133695
1993-01-25,-4.192740380213124
1993-01-26,-2.1637682865424837
1993-01-27,-3.0489487656668963
1993-01-28,-3.055955471306403
1993-01-29,-3.1909937981769034
1993-01-30,-3.224965704307851
1993-01-31,-3.160631407072374
1993-02-01,-3.844316017957626
1993-02-02,-3.6043894309078333
1993-02-03,-3.8525966700770446
1993-02-04,-3.2385544667602275
1993-02-05,-3.536870267472582
1993-02-06,-3.832001201985159
1993-02-07,-4.590424006358487
1993-02-08,-5.553527545170758
1993-02-09,-5.158391811985211
1993-02-10,-3.9056777734066457
1993-02-11,-3.356819164978578
1993-02-12,-3.0164631304291816
1993-02-13,-6.024887742737609
1993-02-14,-2.321100676811413
1993-02-15,-2.0875438221611744
1993-02-16,-2.1486932531968748
1993-02-17,-2.80010455325773
1993-02-18,-3.1670011394719295
1993-02-19,-3.770427122122823
1993-02-20,-2.3444563622764405
1993-02-21,-4.929293770014657
1993-02-22,-4.760495861426532
1993-02-23,-2.1230019991853504
1993-02-24,-2.6119851230576288
1993-02-25,-2.7659203227134697
1993-02-26,-3.124111607981611
1993-02-27,-3.249807660666105
1993-02-28,-3.0996943004499955
1993-03-01,-2.408366010685279
1993-03-02,-2.5969100897120185
1993-03-03,-3.2546911221724257
1993-03-04,-2.5189870300241686
1993-03-05,-2.2907382857068854
1993-03-06,-3.042791357680663
1993-03-07,-2.271204439681592
1993-03-08,-3.3047996837155673
1993-03-09,-3.376565335417189
1993-03-10,-3.428797141093517
1993-03-11,-2.9657175956460846
1993-03-12,-3.3589424091117586
1993-03-13,-4.16896004592146
1993-03-14,-3.017100103669135
1993-03-15,-3.435379197906388
1993-03-16,-3.457885585718136
1993-03-17,-3.354695920845393
1993-03-18,-3.927122539151803
1993-03-19,-2.5051859431584718
1993-03-20,-1.6898601960158086
1993-03-21,-2.222157500205043
1993-03-22,-1.6575868851914102
1993-03-23,-2.414098769844878
1993-03-24,-2.7599752391405503
1993-03-25,-2.8616786331200657
1993-03-26,-2.8661374457997524
1993-03-27,-2.777173516619341
1993-03-28,-2.9684778130192235
1993-03-29,-3.2160480789484787
1993-03-30,-3.1430084807669467
1993-03-31,-3.7842282089885195
1993-04-01,-3.3160528776214426
1993-04-02,-3.5245554515001145
1993-04-03,-3.371894198324185
1993-04-04,-3.2385544667602297
1993-04-05,-6.6692923371589545
1993-04-06,-2.4697277661342967
1993-04-07,-2.9124241679031626
1993-04-08,-3.05638012013304
1993-04-09,-3.169124383605112
1993-04-10,-2.8924656730512353
1993-04-11,-3.6432447985451
1993-04-12,-3.515425501727426
1993-04-13,-2.785666493152076
1993-04-14,-2.870171609652804
1993-04-15,-2.5121926487979778
1993-04-16,-1.6932573866289016
1993-04-17,-2.6727099052666894
1993-04-18,-2.4079413618586414
1993-04-19,-5.281964620536524
1993-04-20,-1.8885958468818334
1993-04-21,-2.344031713449805
1993-04-22,-2.5245074647704455
1993-04-23,-2.951704184367068
1993-04-24,-2.083721982721444
1993-04-25,-1.8682127032032685
1993-04-26,-2.0985846916537305
1993-04-27,-2.2773618476678252
1993-04-28,-4.719517249656078
1993-04-29,-2.984826792844739
1993-04-30,-3.329429315660503
1993-05-01,-3.405229131215176
1993-05-02,-3.5194596655804724
1993-05-03,-3.5816707186827643
1993-05-04,-3.6978121727679287
1993-05-05,-3.676579731436091
1993-05-06,-3.3317648842070056
1993-05-07,-2.4979669131056426
1993-05-08,-2.464844304627976
1993-05-09,-2.4529541374821435
1993-05-10,-2.602005875631663
1993-05-11,-7.637703986304185
1993-05-12,-7.1495701600851795
1993-05-13,-5.425495923939761
1993-05-14,-5.580068096835556
1993-05-15,-3.8094948141734073
1993-05-16,-4.304210697205284
1993-05-17,-6.15610423016838
1993-05-18,-3.068057962865551
1993-05-19,-3.2349449517338145
1993-05-20,-3.3022517907557507
1993-05-21,-2.6909698048120703
1993-05-22,-2.3340524660238366
1993-05-23,-2.8933149707045054
1993-05-24,-3.273375670544445
1993-05-25,-3.176768062484573
1993-05-26,-2.492234153946047
1993-05-27,-2.526206060076993
1993-05-28,-3.029202595228284
1993-05-29,-3.336860670126647
1993-05-30,-3.007545505069808
1993-05-31,-3.284204215623683
1993-06-01,-3.1735831962847976
1993-06-02,-3.092899919223804
1993-06-03,-3.0519213074533518
1993-06-04,-3.0478871436003003
1993-06-05,-3.667025132836765
1993-06-06,-3.9247869706053016
1993-06-07,-3.518822692340519
1993-06-08,-3.4362284955596585
1993-06-09,-3.38420901429665
1993-06-10,-3.432406656119928
1993-06-11,-3.433043629359883
1993-06-12,-2.037647585031351
1993-06-13,-12.343874607506551
1993-06-14,-7.607553919612972
1993-06-15,-3.5833693139893086
1993-06-16,-3.6489775577047006
1993-06-17,-3.4101125927214966
1993-06-18,-2.8483021950810077
1993-06-19,-2.439577699443087
1993-06-20,-3.157658865285917
1993-06-21,-3.7077914201938937
1993-06-22,-3.5513083275782322
1993-06-23,-3.82011103483933
1993-06-24,-4.907212031029544
1993-06-25,-8.565986321332236
1993-06-26,-7.867014352688059
1993-06-27,-3.3372853189532847
1993-06-28,-3.4001333452955307
1993-06-29,-3.3850583119499262
1993-06-30,-3.62222468162658
1993-07-01,-3.401831940602077
1993-07-02,-3.1623300023789205
1993-07-03,-2.438516077376491
1993-07-04,-3.505021605474822
1993-07-05,-3.5980196985082835
1993-07-06,-3.5504590299249608
1993-07-07,-3.5663833609238367
1993-07-08,-3.702058661034298
1993-07-09,-3.742400299564796
1993-07-10,-3.6494022065313367
1993-07-11,-3.3805994992702373
1993-07-12,-2.6499911930416182
1993-07-13,-2.452317164242191
1993-07-14,-3.9974019199601956
1993-07-15,-3.5500343810983233
1993-07-16,-3.6409092299985972
1993-07-17,-3.4825152176630696
1993-07-18,-3.7530165202307146
1993-07-19,-3.836884663491483
1993-07-20,-3.6975998483546113
1993-07-21,-3.354058947605439
1993-07-22,-7.520925558979061
1993-07-23,-13.148371809569973
1993-07-24,-2.511343351144705
1993-07-25,-2.5298155751034073
1993-07-26,-2.43193402056362
1993-07-27,-3.3559698673253044
1993-07-28,-3.73390732303206
1993-07-29,-4.946067398666812
1993-07-30,-6.64657362493389
1993-07-31,-3.5748763374565726
1993-08-01,-3.346839917552613
1993-08-02,-2.686298667719065
1993-08-03,-3.598444347334919
1993-08-04,-3.032387461428062
1993-08-05,-3.5160624749673794
1993-08-06,-3.118166524408695
1993-08-07,-2.010682384539914
1993-08-08,-3.335374399233418
1993-08-09,-3.6001429426414675
1993-08-10,-3.353634298778804
1993-08-11,-3.345353646659383
1993-08-12,-3.2315477611207193
1993-08-13,-2.8597677134002004
1993-08-14,-2.88949313126478
1993-08-15,-3.326032125047412
1993-08-16,-3.568294280643704
1993-08-17,-3.4483309871188084
1993-08-18,-3.368921656537726
1993-08-19,-2.9370537998480977
1993-08-20,-3.2018223432561435
1993-08-21,-3.115406307035555
1993-08-22,-3.461919749571186
1993-08-23,-3.41733162277432
1993-08-24,-3.3757160377639153
1993-08-25,-3.490158896542534
1993-08-26,-3.051072009800078
1993-08-27,-2.6017935512183428
1993-08-28,-2.7100790020107284
1993-08-29,-3.3459906198993394
1993-08-30,-3.3901540978695692
1993-08-31,-3.4086263218282666
1993-09-01,-3.777646152175651
1993-09-02,-3.3549082452587093
1993-09-03,-3.5409044313256324
1993-09-04,-3.5674449829904327
1993-09-05,-3.3699832786043196
1993-09-06,-2.2465748077366556
1993-09-07,-2.142748169623958
1993-09-08,-3.105851708436225
1993-09-09,-2.888643833611502
1993-09-10,-3.2005483967762345
1993-09-11,-3.2583006371988383
1993-09-12,-2.995655337923978
1993-09-13,-3.066571691972321
1993-09-14,-3.4795426758766155
1993-09-15,-3.170610654498342
1993-09-16,-3.3181761217546266
1993-09-17,-3.3642505194447225
1993-09-18,-3.3572438138052156
1993-09-19,-3.394400586135935
1993-09-20,-3.2209315404548042
1993-09-21,-3.497377926595359
1993-09-22,-2.953827428500253
1993-09-23,-3.064660772252458
1993-09-24,-2.2930738542533837
1993-09-25,-2.6088002568578497
1993-09-26,-2.5744037019002683
1993-09-27,-2.5090077825982013
1993-09-28,-2.22725328612468
1993-09-29,-2.1266115142117576
1993-09-30,-2.841507813854818
1993-10-01,-1.9531424685306256
1993-10-02,-3.8891164691678113
1993-10-03,-2.8476652218410528
1993-10-04,-3.284628864450319
1993-10-05,-3.6141563539204804
1993-10-06,-3.408413997414948
1993-10-07,-3.5375072407125394
1993-10-08,-3.341531807219654
1993-10-09,-2.736619553675529
1993-10-10,-2.406667415378731
1993-10-11,-3.6587444807173455
1993-10-12,-4.0114153312392125
1993-10-13,-2.811145422750286
1993-10-14,-3.354483596432074
1993-10-15,-3.2487460385995135
1993-10-16,-3.317539148514675
1993-10-17,-3.3009778442758395
1993-10-18,-3.253629500105834
1993-10-19,-3.0124289665761323
1993-10-20,-3.657470534237433
1993-10-21,-3.3256074762207732
1993-10-22,-3.671908594343087
1993-10-23,-3.2069181291757887
1993-10-24,-2.6969148883849847
1993-10-25,-2.7204828982633287
1993-10-26,-2.5688832671539927
1993-10-27,-2.754667128807592
1993-10-28,-3.310320118461847
1993-10-29,-3.375928362177234
1993-10-30,-4.038380531730645
1993-10-31,-2.9306840674485457
1993-11-01,-3.4978025754219977
1993-11-02,-5.718503614319151
1993-11-03,-3.4967409533554004
1993-11-04,-3.6869836276886923
1993-11-05,-3.4678648331441067
1993-11-06,-3.9481426560703254
1993-11-07,-7.940266275282908
1993-11-08,-3.4411119570659836
1993-11-09,-3.2846288644503225
1993-11-10,-3.5190350167538376
1993-11-11,-3.3854829607765637
1993-11-12,-3.342805753699563
1993-11-13,-3.290998596849876
1993-11-14,-3.188021256390448
1993-11-15,-3.042579033267343
1993-11-16,-3.1754941160046606
1993-11-17,-2.95934786324653
1993-11-18,-2.899047729864107
1993-11-19,-2.8083852053771445
1993-11-20,-2.7423523128351257
1993-11-21,-2.4043318468322306
1993-11-22,-2.8226109410694824
1993-11-23,-3.2799577273573157
1993-11-24,-2.9336566092350047
1993-11-25,-2.3952018970595383
1993-11-26,-2.194555326473651
1993-11-27,-2.1410495743174103
1993-11-28,-1.8270217670194953
1993-11-29,-1.9225677530127758
1993-11-30,-3.214349483641932
1993-12-01,-4.516535110523685
1993-12-02,-2.9145474120363453
1993-12-03,-3.0351476788012
1993-12-04,-3.6039647820811958
1993-12-05,-3.5914376416954106
1993-12-06,-3.293334165396375
1993-12-07,-3.348963161685797
1993-12-08,-3.4982272242486325
1993-12-09,-3.1064886816761828
1993-12-10,-3.4801796491165704
1993-12-11,-2.32980597775747
1993-12-12,-2.5877801399393277
1993-12-13,-2.869746960826165
1993-12-14,-2.629608049363052
1993-12-15,-3.4723236458237885
1993-12-16,-3.2566020418922954
1993-12-17,-2.286916446267154
1993-12-18,-2.8009538509110037
1993-12-19,-2.8686853387595725
1993-12-20,-2.72196916915656
1993-12-21,-3.6215877083866204
1993-12-22,-2.634703835282694
1993-12-23,-2.2351092894174642
1993-12-24,-2.4913848562927767
1993-12-25,-3.1752817915913467
1993-12-26,-3.0321751370147454
1993-12-27,-3.0538322271732206
1993-12-28,-2.970813381565725
1993-12-29,-2.8616786331200643
1993-12-30,-4.394448572865605
1993-12-31,-4.129255380630923
1994-01-01,-2.878517287517949
1994-01-02,-3.5002353618870004
1994-01-03,-3.011423345792076
1994-01-04,-2.943206076943408
1994-01-05,-2.7051513318577194
1994-01-06,-3.5251699498109965
1994-01-07,-3.0375340935238078
1994-01-08,-3.122217599680772
1994-01-09,-3.5463408263502365
1994-01-10,-3.0612925216400675
1994-01-11,-3.61879227050675
1994-01-12,-4.128069467256277
1994-01-13,-3.282881029417459
1994-01-14,-1.8879554974430104
1994-01-15,-2.1271864023364344
1994-01-16,-2.491560710772928
1994-01-17,-5.906187864590989
1994-01-18,-3.515760671349111
1994-01-19,-3.023655407792525
1994-01-20,-2.016862612370833
1994-01-21,-2.9145077776346624
1994-01-22,-2.0681431799881054
1994-01-23,-2.2812633371498046
1994-01-24,-2.4896788550805553
1994-01-25,-2.3377190079211103
1994-01-26,-2.748669244743938
1994-01-27,-2.7303211517432593
1994-01-28,-3.0751712073713464
1994-01-29,-3.2600635291473843
1994-01-30,-2.159177949106843
1994-01-31,-2.6896260223956077
1994-02-01,-2.3814721527688754
1994-02-02,-2.8067715392460806
1994-02-03,-2.524963649312621
1994-02-04,-2.9006290919033844
1994-02-05,-3.339571932150316
1994-02-06,-3.4317828610767855
1994-02-07,-2.8147694259386795
1994-02-08,-3.022714479946341
1994-02-09,-3.3649769839974035
1994-02-10,-3.379090901690232
1994-02-11,-2.709150275204022
1994-02-12,-2.408523828346796
1994-02-13,-2.6437557898939197
1994-02-14,-3.107868450026398
1994-02-15,-2.2318646252249046
1994-02-16,-2.2351578726865626
1994-02-17,-2.784659734860648
1994-02-18,-2.9916638610221185
1994-02-19,-2.9192124168656015
1994-02-20,-2.5705986498527635
1994-02-21,-2.850054220170749
1994-02-22,-4.171116916219398
1994-02-23,-3.140800924642994
1994-02-24,-2.81053525063083
1994-02-25,-1.9785198026386521
1994-02-26,-2.664456202510069
1994-02-27,-2.8971006124801746
1994-02-28,-2.731732543512545
1994-03-01,-2.1829363772231027
1994-03-02,-2.791716693707061
1994-03-03,-1.781395418862162
1994-03-04,-2.1161305001437234
1994-03-05,-3.2085477295685685
1994-03-06,-2.6498718208941447
1994-03-07,-2.4341641121554303
1994-03-08,-2.9617894019056337
1994-03-09,-2.1330672013751126
1994-03-10,-2.815239889861774
1994-03-11,-3.0123642736382634
1994-03-12,-2.5908285985458193
1994-03-13,-2.9561438348285
1994-03-14,-3.501411521694738
1994-03-15,-4.191111632950907
1994-03-16,-3.1939633479526477
1994-03-17,-2.911214530172997
1994-03-18,-3.132803037950391
1994-03-19,-2.9450879326357864
1994-03-20,-2.7465521570900138
1994-03-21,-2.668455145856368
1994-03-22,-2.8827514628258
1994-03-23,-2.8039487557075105
1994-03-24,-3.254653194031802
1994-03-25,-3.9048343357480575
1994-03-26,-2.307138852919985
1994-03-27,-3.3423947156888807
1994-03-28,-4.418110475843879
1994-03-29,-2.5901229026611774
1994-03-30,-3.1892587087217037
1994-03-31,-3.4056721133450574
1994-04-01,-3.1450350999508436
1994-04-02,-3.2626510807244067
1994-04-03,-2.4348698080400744
1994-04-04,-2.827942415785318
1994-04-05,-2.687273702780139
1994-04-06,-2.791716693707061
1994-04-07,-2.2657380276876915
1994-04-08,-2.2902021516885918
1994-04-09,-3.257711209531917
1994-04-10,-2.2029310939546107
1994-04-11,-8.029862013438429
1994-04-12,-5.590977036117843
1994-04-13,-3.2873504366868516
1994-04-14,-3.8617868867849316
1994-04-15,-3.987871218174187
1994-04-16,-2.440985839040303
1994-04-17,-3.736878715203408
1994-04-18,-3.1177481924113764
1994-04-19,-4.8387052230901375
1994-04-20,-4.395998671458453
1994-04-21,-5.360920177724755
1994-04-22,-2.8232377765543775
1994-04-23,-2.965788345251936
1994-04-24,-3.856376551669346
1994-04-25,-2.7460816931669227
1994-04-26,-3.154914842335819
1994-04-27,-2.765605945975333
1994-04-28,-3.027654351138827
1994-04-29,-2.294671558957989
1994-04-30,-2.1561199336067305
1994-05-01,-2.8486428284014678
1994-05-02,-2.7601956108597463
1994-05-03,-3.579273300966834
1994-05-04,-3.586800723736341
1994-05-05,-3.4023788658833958
1994-05-06,-2.583771639699402
1994-05-07,-2.6938601977034557
1994-05-08,-2.7244403527045846
1994-05-09,-3.466832423347307
1994-05-10,-5.150858036063172
1994-05-11,-6.848056638625678
1994-05-12,-3.018950768561583
1994-05-13,-1.9300620185599477
1994-05-14,-1.8658436930575821
1994-05-15,-3.2892322923792308
1994-05-16,-2.9377957418278293
1994-05-17,-1.740700289514508
1994-05-18,-2.059204365449317
1994-05-19,-2.8898084216722126
1994-05-20,-3.5449294345809563
1994-05-21,-3.967641269481137
1994-05-22,-2.748434012782391
1994-05-23,-3.0034254590994727
1994-05-24,-2.8928664371723243
1994-05-25,-2.494618726273046
1994-05-26,-2.1754089544535957
1994-05-27,-4.537373080348274
1994-05-28,-2.038033488910076
1994-05-29,-2.8317061271700736
1994-05-30,-2.8215911528235473
1994-05-31,-2.9269750715966616
1994-06-01,-3.8900147221705823
1994-06-02,-4.52020114715533
1994-06-03,-3.2308947659155436
1994-06-04,-2.369710554691521
1994-06-05,-3.2779411582249707
1994-06-06,-3.354156313766236
