DateTime,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage
2008-05-22,28.0497059182686,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-23,28.057744509656775,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-24,28.28596537805809,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-25,28.22600650154512,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-26,28.135929201784382,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-27,28.108582965660176,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-28,28.31751121472993,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-29,28.40010586306772,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-30,28.10040914563187,28.45088447651198,0.022402942521808272,0,0,0,1
2008-05-31,27.828960188588052,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-01,28.06765376390068,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-02,28.279436839818544,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-03,28.249679026277917,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-04,28.07016300644614,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-05,28.01574850418032,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-06,27.99781568395272,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-07,27.86471313850976,28.45088447651198,0.022402942521808272,0,0,0,1
2008-06-08,27.85530723531537,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-09,27.79765475838762,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-10,27.787249665796384,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-11,27.741632537844165,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-12,27.755658752911177,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-13,27.607200244106163,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-14,27.56808160358454,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-15,27.473789677871668,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-16,27.441665363127967,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-17,26.94401645458319,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-18,27.346547040169597,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-19,27.473226225204254,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-20,27.69599287178521,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-21,27.771690859474067,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-22,27.585713915722845,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-23,27.44891512078175,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-24,27.428841180418072,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-25,27.311507796959873,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-26,27.200815642274723,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-27,27.208688954213827,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-28,27.172928491589868,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-29,27.08839556607626,28.45088447651198,0.022402942521808272,0,0,0,0
2008-06-30,26.995020190035675,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-01,27.01040620420669,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-02,27.248025463100173,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-03,27.02433475414465,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-04,27.064745579450136,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-05,27.003810051647022,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-06,26.965848367269157,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-07,26.988296321538098,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-08,26.93921583785696,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-09,26.847583408734195,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-10,27.005943659080927,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-11,26.975765134215266,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-12,26.974315182684524,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-13,27.013741843997636,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-14,27.04220747275438,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-15,26.91978798988524,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-16,26.869753393020613,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-17,26.84991234642612,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-18,26.511728055456132,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-19,26.78787996409713,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-20,26.754102854862378,28.45088447651198,0.022402942521808272,0,0,0,0
2008-07-21,26.92656444729843,28.45088447651198,0.022402942521808272,0,0,0,0
