DateTime,mpts,mpww,swh,shts,puissance calculée
1987-05-26,9.074206608073291,2.6282162733480967,1.4679531995971364,1.4077675521021238,8574.71421663676
1987-05-27,8.546773207519303,2.728212198239455,1.6356837744125736,1.5950517458797602,10368.139287142678
1987-05-28,8.16121613296018,3.128007342851776,1.6449531303015814,1.5500142573452738,9349.219467032372
1987-05-29,8.37340007995439,3.11700146650198,1.7268880184541215,1.5862643514659374,10046.205563144982
1987-05-30,9.24309389894602,2.7914974993720953,2.0659248672621477,2.0248953272547587,18070.559975149692
1987-05-31,9.445741613596548,2.9564667787350665,2.00611070470599,1.9378375188795356,16912.96970908777
1987-06-01,10.039392696690344,2.559846562921845,2.0824567323200487,2.0725998829703602,20563.04710066749
1987-06-02,9.819023823054698,2.458404524101368,2.050203425945006,2.039816715144545,19480.481883175507
1987-06-03,9.183278591056268,2.225712722233505,1.7509682981385317,1.737738074206538,13222.55805390948
1987-06-04,8.958234684464195,2.0847054375956477,1.4969055608649635,1.486274131031257,9435.596549699165
1987-06-05,11.093912750196596,2.8724020380273747,1.7265999633314113,1.7244566355075117,15730.350186323934
1987-06-06,10.61048835326433,2.8863054017877956,1.9536164205059454,1.894936110232003,18166.598006468474
1987-06-07,9.361377585449318,3.500184840851608,2.05604084151008,1.935303735958493,16718.10782887473
1987-06-08,9.460212097977555,2.869618945881192,1.9333159238286295,1.8931232600310557,16166.192499970157
1987-06-09,10.063395710285306,2.9490034738963,1.847825892671407,1.8246791820775496,15975.949315630993
1987-06-10,10.202444865057581,3.993380957615802,2.0961030750503147,1.8699618952241748,17010.56973549022
1987-06-11,10.070539384177103,4.319040607496374,2.2316575970800554,1.9274448783196259,17838.804883842575
1987-06-12,11.347777105510474,4.024602449524641,2.5580979458485142,2.3636818046858687,30229.98351390381
1987-06-13,10.389158012492256,4.133938550524474,2.447380654324709,2.2125787595994337,24250.847408376394
1987-06-14,9.236248158673177,4.634686332607554,2.2630202703354865,1.8354329799873346,14836.168070615127
1987-06-15,9.308246763365199,3.78290550503543,2.52505235353195,2.2779999873872745,23031.616056859642
1987-06-16,9.574185341478472,2.4407610926377425,2.2274387449773374,2.2009162332897505,22113.523501720316
1987-06-17,9.732675927318196,2.426495871673018,1.7755992951494297,1.7501259862818723,14214.120044070236
1987-06-18,9.736886385817947,3.0163104917625283,1.7297813333177257,1.655778849438993,12728.401127562813
1987-06-19,11.352229277386959,3.10110236558788,2.173143578844079,2.101540686695015,23905.941278446946
1987-06-20,11.458801311155964,3.0791116510978402,2.272537778188881,2.2076754957830156,26629.238841257302
1987-06-21,10.333554173046727,3.741216977918959,2.160821161104106,2.0033627022481015,19775.06765711324
1987-06-22,9.797830811626316,4.4903452806884765,2.159112311707766,1.7860941565528885,14903.48121496926
1987-06-23,9.317645979908976,4.270503880192929,2.1606489191883806,1.8343372236741073,14949.052027122623
1987-06-24,8.887287095318367,2.9971152293667833,1.7740590601089672,1.6944695196306245,12167.064812596105
1987-06-25,10.363718857859482,3.2814205966851517,2.138560572922489,2.0269933259245483,20303.427080842885
1987-06-26,9.770700673300869,3.486950755132577,2.0934499852610604,1.8996853600935215,16812.72656986265
1987-06-27,8.85310148491826,2.7656681005715735,1.6320332400193076,1.578176699417498,10513.70497788247
1987-06-28,8.871999902508449,2.5733204842297743,1.4049735208347391,1.358219128419982,7803.874973380082
1987-06-29,9.530859733615486,2.940763859125044,1.669677100327832,1.6004047672972779,11639.67462625782
1987-06-30,8.783578927421065,2.456551057839788,1.57214128645753,1.5436569973783583,9979.808536956003
1987-07-01,8.760021635985987,3.051730684342818,1.3553095394402057,1.3535188620595735,7652.139749293267
1987-07-02,8.951321614559951,2.3040671669133963,1.2963416731610784,1.2830451166525592,7026.193513921796
1987-07-03,8.960929552961076,2.664063541582303,1.2314446274881405,1.214556047583614,6302.854391184538
1987-07-04,9.144313250122902,2.4231373844955733,1.3895477928222086,1.3585974837388992,8047.885635325541
1987-07-05,10.495568118497738,3.1107078861143345,2.037233824657414,1.9542308686553356,19112.02827116104
1987-07-06,10.85813414382188,2.6180316761037083,2.217320405729931,2.1800578608015044,24605.961087512573
1987-07-07,10.510593062393346,2.3327267308539748,1.8786862160649846,1.8719557847599444,17561.73762616659
1987-07-08,9.936427847923724,2.521065779343155,1.8541976343666207,1.8247453635477013,15775.528240986427
1987-07-09,10.734132825019888,2.63292778037739,2.138132386506408,2.1066036459382493,22713.377416691736
1987-07-10,9.810930464711971,2.8486704116968617,1.8883802651642942,1.8295242491951578,15657.976157441126
1987-07-11,9.369916329303773,3.2940314254461875,1.9842046769109558,1.8553400898129628,15379.133252045087
1987-07-12,11.48159037149674,3.8814145544666623,2.530109306313524,2.3677492779175204,30691.814425340966
1987-07-13,12.241293831333067,3.963329979090942,2.982789275193519,2.844224998795736,47217.64368011972
1987-07-14,10.75284036310505,4.341724268013552,2.525814947224349,2.26309702589289,26259.027350528675
1987-07-15,9.633568056486464,3.9075445366861663,2.1115758269867952,1.9270193821391397,17057.22683571518
1987-07-16,9.184662888277902,3.367447676388857,1.9024359847410612,1.7841919383342426,13941.04906233803
1987-07-17,8.98600277104718,2.854609498253546,1.5599260832641628,1.4839129420138115,9434.795316087593
1987-07-18,8.612041878904495,2.483744258574554,1.3489306769793654,1.307045496663402,7015.144686439683
1987-07-19,8.98987860127886,2.5330436209742793,1.267223787680948,1.2596583356085964,6801.5586341647495
1987-07-20,9.475214149798486,2.7652147271557164,1.603208112054282,1.5469187764710668,10811.181181161746
1987-07-21,9.84358129616426,2.2366020994979046,1.7733784223983093,1.7586967169964292,14517.242371095736
